ABI_SFA_SAPID__c,Name,ABI_DTT_AddressFirstLine__c,ABI_SFA_City__c,ABI_SFA_Address__c,ShippingLatitude,ShippingLongitude
29380672,CHEZ MUMU,RUE HOENEGGER 42,LE HAVRE,RUE HOENEGGER 42 / 76600 LE HAVRE / FR,"49,49675","0,1399"
29380770,LE FLORE,COUR SALEYA 9,NICE,COUR SALEYA 9 / 06300 NICE / FR,"43,69583","7,27461"
29381156,PIZZA HUT,CENTRE COMMERCIAL,MASSY,CENTRE COMMERCIAL / 91300 MASSY / FR,"48,73031","2,27275"
29380917,CAFE DE LA MAIRIE,RUE DU GENERAL LECLERC 37,LOUVECIENNES,RUE DU GENERAL LECLERC 37 / 78430 LOUVECIENNES / FR,"48,86134","2,11363"
29380775,CAMPING DU VIEUX MOULIN,.,ERQUY,. / 22430 ERQUY / FR,"48,62883","-2,46409"
29380562,LE ST GERMAIN,AV L'ABBE ROGER DERRY,VITRY SUR SEINE,AV L&#39;ABBE ROGER DERRY / 94400 VITRY SUR SEINE / FR,"48,78946","2,38937"
29380994,LOUIS VINS,RUE DE LA MONTAGNE STE GENE 9,PARIS,RUE DE LA MONTAGNE STE GENE 9 / 75005 PARIS / FR,"33,66094","-95,55551"
29380725,LE VOLTAIRE,PL VOLTAIRE 1,CHATENAY MALABRY,PL VOLTAIRE 1 / 92290 CHATENAY MALABRY / FR,"48,7662","2,27921"
29381005,L'AQUILON,RUE JEANNE D'ARC 17,VERTOU,RUE JEANNE D&#39;ARC 17 / 44120 VERTOU / FR,"47,16043","-1,47063"
29380592,AS SOUSTONS,.,SOUSTONS,. / 40140 SOUSTONS / FR,"43,75569","-1,32622"
29381011,L'EPINETTE,RTE DE NOULETTE 181,AIX NOULETTE,RTE DE NOULETTE 181 / 62160 AIX NOULETTE / FR,"50,4211","2,7126"
29380730,LE SPORTING,RUE FAIDHERBE 1,CONNERRE,RUE FAIDHERBE 1 / 72120 CONNERRE / FR,"48,06705","0,53378"
29380717,ANNEXE,PL GENERAL DE GAULLE,VILLECROZE,PL GENERAL DE GAULLE / 83690 VILLECROZE / FR,"43,56474","6,28511"
29380920,LE SAINT PIERRE,RUE SAINT PIERRE 8,LORIENT,RUE SAINT PIERRE 8 / 56100 LORIENT / FR,"44,78118","-0,4115"
29380726,MERCURE ACCOR,RUE TONY GARNIER VILLE ACTIVE 46,NIMES,RUE TONY GARNIER VILLE ACTIVE 46 / 30900 NIMES / FR,"43,84463","4,34755"
29380691,CAMPING MUNICIPAL,.,BRENGUES,. / 46320 BRENGUES / FR,"44,57756","1,83283"
29380930,LE TEXAS CAFE,RUE R.SCHUMANN 5,ABBEVILLE,RUE R.SCHUMANN 5 / 80100 ABBEVILLE / FR,"34,17817","-82,37901"
29380791,L'INCONTOURNABLE,BD DE NORMANDIE 5,LORIENT,BD DE NORMANDIE 5 / 56100 LORIENT / FR,"44,78118","-0,4115"
29380604,LE GUET APENS,RUE D'ANGLETERRE 35,NICE,RUE D&#39;ANGLETERRE 35 / 06000 NICE / FR,"43,71222","7,23784"
29380926,BRASSERIE DE L'ARC,AVENUE LAPLACE 31,ARCUEIL,AVENUE LAPLACE 31 / 94110 ARCUEIL / FR,"48,80539","2,33401"
29380740,LE LOUNGE BAR,RES DU PORT,CAVALAIRE,RES DU PORT / 83240 CAVALAIRE / FR,,
29381024,LE SAND JESS,BD GABRIEL PERI 157,MALAKOFF,BD GABRIEL PERI 157 / 92000 MALAKOFF / FR,"48,82008","2,30851"
29381038,BAR NINO,RUE D'ISLY 29,MARSEILLE,RUE D&#39;ISLY 29 / 13005 MARSEILLE / FR,"43,29222","5,42017"
29380716,CAMPING DES ILES,.,BEAULIEU SUR DORDOGNE,. / 19120 BEAULIEU SUR DORDOGNE / FR,"44,97902","1,83706"
29380824,L'AURORE,BD GAMBETTA 74,SAINT MALO,BD GAMBETTA 74 / 35400 SAINT MALO / FR,"48,65287","-1,99302"
29381046,LE CAMINOE,Z.I. DU TERROIR,ST ALBAN,Z.I. DU TERROIR / 31140 ST ALBAN / FR,,
29381042,CAFE DE LA POMPE,QUAI HOCHE .,NANTES,QUAI HOCHE . / 44200 NANTES / FR,"-22,61911","-51,23554"
29380822,STADE MALHERBE CAEN,BD GEOGES POMPIDOU,CAEN,BD GEOGES POMPIDOU / 14000 CAEN / FR,"49,18498","-0,36989"
29381060,LE TERMINUS,AV MADRAGUE DE MONTREDON 202,MARSEILLE,AV MADRAGUE DE MONTREDON 202 / 13008 MARSEILLE / FR,"43,29222","5,42017"
29380825,BAR A L'ENVIE,RUE DU CAIRE 1,PONTIVY,RUE DU CAIRE 1 / 56300 PONTIVY / FR,"48,07313","-2,97048"
29380757,LA TERRASSE,PL DES PILOTES 2,ST VALERY/SOMME,PL DES PILOTES 2 / 80230 ST VALERY/SOMME / FR,"45,5653","-72,7092"
29381088,LE COMMERCE,.,LA BATIE NEUVE,. / 05230 LA BATIE NEUVE / FR,"44,5656","6,19577"
29380836,LES P'TITES COTES,RUE DES FUSILLES 235,VILLENEUVE D'ASCQ,RUE DES FUSILLES 235 / 59650 VILLENEUVE D&#39;ASCQ / FR,"50,63248","3,15307"
29381094,L'ENTRACTE,PL DU PLOT 3,LE PUY EN VELAY,PL DU PLOT 3 / 43000 LE PUY EN VELAY / FR,"45,04326","3,88244"
29381229,BEST WESTERN SANCY LES MEAUX,PL DE L'EGLISE 1,SANCY LES MEAUX,PL DE L&#39;EGLISE 1 / 77580 SANCY LES MEAUX / FR,"49,35194","5,92742"
29380724,LE CHIQUITO,RUE DU PONTEL 115,SAINT GERMAIN EN LAYE,RUE DU PONTEL 115 / 78100 SAINT GERMAIN EN LAYE / FR,"48,9373","2,0962"
29381105,LE CORTO,RUE DU GRAZU 3,PLOEMEUR,RUE DU GRAZU 3 / 56270 PLOEMEUR / FR,"47,73242","-3,44225"
29380721,LE LONGCHAMP,RUE MERLIN DE DOUAI 8,DOUAI,RUE MERLIN DE DOUAI 8 / 59500 DOUAI / FR,"50,36903","3,07824"
29381071,L OLIVIER,AV LOUIS RIPAULT 73,CHATELLERAULT,AV LOUIS RIPAULT 73 / 86100 CHATELLERAULT / FR,"46,82176","0,54439"
29380780,AUX  SPORTS,RUE GEORGES BERNARD 58,AUCHEL,RUE GEORGES BERNARD 58 / 62260 AUCHEL / FR,"50,51028","2,46862"
29380935,LE PERCE NEIGE,ARC 1950 LE JARDIN DES CASCADES,BOURG ST MAURICE,ARC 1950 LE JARDIN DES CASCADES / 73700 BOURG ST MAURICE / FR,"47,79484","5,31235"
29380810,LE BEL AIR,RUE DE LILLE 62,VALENCE,RUE DE LILLE 62 / 26000 VALENCE / FR,"43,82396","1,78245"
29381066,LA MER A BOIRE,RUE DES ENVIERGES 1,PARIS,RUE DES ENVIERGES 1 / 75020 PARIS / FR,"33,66094","-95,55551"
29380782,CAFE AMORY,RUE DE PARIS PLACE ST NICOLAS 73,VALENCIENNES,RUE DE PARIS PLACE ST NICOLAS 73 / 59300 VALENCIENNES / FR,"50,35776","3,52318"
29381106,VILLAGE CAFE,BD JEAN JAURES 78,CORBEIL,BD JEAN JAURES 78 / 91700 CORBEIL / FR,"48,6463","2,31317"
29380941,L'EMBUSCADE,RUE DE LA FILANDERIE .,ANTRAIN,RUE DE LA FILANDERIE . / 35560 ANTRAIN / FR,"48,44012","-1,4627"
29381127,L'AVENTURE,PAILHAS,COMPEYRE,PAILHAS / 12520 COMPEYRE / FR,"43,62098","3,00327"
29380783,LE SYMPA,AV DE LENS 129,BETHUNE,AV DE LENS 129 / 62400 BETHUNE / FR,"50,52904","2,64308"
29380944,CAFE AU ROND POINT,AV VAN PELT 57,LENS,AV VAN PELT 57 / 62300 LENS / FR,"50,47311","2,86689"
29381145,L'ANNEXE,RUE CLAUDE DECAEN 16,PARIS,RUE CLAUDE DECAEN 16 / 75012 PARIS / FR,"33,66094","-95,55551"
29380954,CAFE L'ESTAMINET,PL LA PLACE 6,BOESEGHEM,PL LA PLACE 6 / 59189 BOESEGHEM / FR,"50,66165","2,43711"
29381147,AU  ZENITH,RUE VOLTAIRE 63,HENIN  BEAUMONT,RUE VOLTAIRE 63 / 62110 HENIN  BEAUMONT / FR,"50,42046","2,94786"
29380739,LE CHISTERA,BD AMIRAL MOUCHEZ 84,LE HAVRE,BD AMIRAL MOUCHEZ 84 / 76600 LE HAVRE / FR,"49,49675","0,1399"
29380789,LE 42,RUE DE POLOGNE 42,SAINT GERMAIN EN LAYE,RUE DE POLOGNE 42 / 78100 SAINT GERMAIN EN LAYE / FR,"48,9373","2,0962"
29380864,LE RESTO 2 L'ANGLE,RUE SAINT GERVAIS 17,JONZAC,RUE SAINT GERVAIS 17 / 17500 JONZAC / FR,"45,44508","-0,4361"
29381272,LE CYRANO,RUE JEAN GUYON 10,ALBERT,RUE JEAN GUYON 10 / 80300 ALBERT / FR,"50,00199","2,64962"
29380816,LE RELAIS DE SEGOS,ROUTE DE PAU,SEGOS,ROUTE DE PAU / 32400 SEGOS / FR,"43,62552","-0,25701"
29381184,LA TABLE RONDE,RUE P.GUIEYESSE 120,LORIENT,RUE P.GUIEYESSE 120 / 56100 LORIENT / FR,"44,78118","-0,4115"
29381178,LE NARVAL,AV EMILE VINCENT 25,TOULON,AV EMILE VINCENT 25 / 83000 TOULON / FR,"41,09365","-89,86483"
29380806,COTE OUEST,PL SAINTE ANNE 10,RENNES,PL SAINTE ANNE 10 / 35000 RENNES / FR,"48,11403","-1,6803"
29380828,TOUS LES MATINS DU MONDE,LE VILLAGE,LE POET LAVAL,LE VILLAGE / 26160 LE POET LAVAL / FR,"44,53721","5,01397"
29380881,LE BARNACLES,LANN VOUILEN .,GUERN,LANN VOUILEN . / 56310 GUERN / FR,"48,03018","-3,09139"
29381290,BRUNO JUILLERAT,RUE PHILIPPE DE GIRARD 12,PARIS,RUE PHILIPPE DE GIRARD 12 / 75010 PARIS / FR,"33,66094","-95,55551"
29380887,L'ATELIER BL,RUE DE LA REPUBLIQUE 3,SAINTES MARIE DE LA MER,RUE DE LA REPUBLIQUE 3 / 13460 SAINTES MARIE DE LA MER / FR,"43,45106","4,42888"
29381282,RELAIS DES SOURCES DE L'ESCAUT,L.D. MONT ST MARTIN,GOUY,L.D. MONT ST MARTIN / 02420 GOUY / FR,"49,98800343","3,260770494"
29380895,SHORKY BALL,ZI FOURCHON,ARLES,ZI FOURCHON / 13200 ARLES / FR,"43,67527","4,62773"
29381289,CAFE LE RENOUVEAU,RUE CASIMIR BEUGNET 51,AUCHEL,RUE CASIMIR BEUGNET 51 / 62260 AUCHEL / FR,"50,51028","2,46862"
29380905,LA BONNE ELOI,PORT FOLEUX,BEGANNE,PORT FOLEUX / 56350 BEGANNE / FR,"47,5784789","-2,28361362"
29381217,CAFE DU GLOBE,.,MAURS,. / 15100 MAURS / FR,"44,7118","2,17332"
29380979,LE TABAC DU MARCHE,BD MAURICE RAVEL 2,SARCELLES,BD MAURICE RAVEL 2 / 95200 SARCELLES / FR,"48,97345","2,38252"
29380986,BRASSERIE LE TERMINUS,RUE DE PONT A MOUSSON 277,MONTIGNY LES METZ,RUE DE PONT A MOUSSON 277 / 57950 MONTIGNY LES METZ / FR,"49,09524","6,15474"
29380934,LE PICABRAISE,RTE NATIONALE 508 .,SEVRIER,RTE NATIONALE 508 . / 74320 SEVRIER / FR,"45,8627","6,14082"
29380937,L'ESCALE,RUE FERRER 48,BARLIN,RUE FERRER 48 / 62220 BARLIN / FR,"50,45766864","2,615236102"
29381341,L'ESCALE,RUE WALDECK ROUSSEAU 1,BOUVRON,RUE WALDECK ROUSSEAU 1 / 44130 BOUVRON / FR,"47,41767","-1,84664"
29380856,KARAMEL,RUE BELU 11,AMIENS,RUE BELU 11 / 80000 AMIENS / FR,"49,9004","2,28975"
29380862,LA COMEDIE,AV DU MOULIN,LONS,AV DU MOULIN / 64140 LONS / FR,"43,32099","-0,40213"
29380993,COMFORT HOTEL,B RUE DE PARIS 1,LE MESNIL AMELOT,B RUE DE PARIS 1 / 77990 LE MESNIL AMELOT / FR,"49,01614","2,59641"
29381344,CREPERIE CHEZ MARCO,FRONT DE MER 78,ROYAN,FRONT DE MER 78 / 17200 ROYAN / FR,"45,62558","-1,02693"
29380990,LE CARRE D'AS,RUE JEAN JAURES 74,MONTEREAU,RUE JEAN JAURES 74 / 77130 MONTEREAU / FR,"47,83532","2,5621"
29380958,AR BILLIG,BD COSMAO DU MANOIR 36,LORIENT,BD COSMAO DU MANOIR 36 / 56100 LORIENT / FR,"44,78118","-0,4115"
29381235,BAR DU SOLEIL,RUE DE LA RESISTANCE 14,BERGERAC,RUE DE LA RESISTANCE 14 / 24100 BERGERAC / FR,"44,79868","-0,11162"
29381237,STATION CAFE,RUE DE LA CAVALERIE 4,ARLES,RUE DE LA CAVALERIE 4 / 13200 ARLES / FR,"43,67527","4,62773"
29380874,HOTEL/CARAVANING BAL,RUE DU CHATEAU 500,TOURNEHEM/HEM,RUE DU CHATEAU 500 / 62890 TOURNEHEM/HEM / FR,,
29381010,LE GALAPAT'S,RUE JULES CHARPENTIER 9,TOURS,RUE JULES CHARPENTIER 9 / 37000 TOURS / FR,"47,39842","0,69596"
29381243,BAR DISCO LE MONTELAN,CHATEAU DU BREUIL,DRACHE,CHATEAU DU BREUIL / 37800 DRACHE / FR,"47,06692","0,63421"
29380931,CHEZ ALAIN,RUE DE LEUZE 17,MARTIGNY,RUE DE LEUZE 17 / 02500 MARTIGNY / FR,"46,64961","0,3748"
29380892,LIVING GARDEN,PORT CAMILLE RAYON,GOLFE JUAN,PORT CAMILLE RAYON / 06350 GOLFE JUAN / FR,,
29381025,CAFE DE LA VILLE,RUE AUGUSTE CHEVALIER 8,STE MAURE DE TOURAINE,RUE AUGUSTE CHEVALIER 8 / 37800 STE MAURE DE TOURAINE / FR,"46,46281","0,22978"
29380877,MOVENPICK DREAM CASTLE HOTEL,AV DE LA FOSSE DES PRESSOI 40,MARNES LA VALLEE,AV DE LA FOSSE DES PRESSOI 40 / 77703 MARNES LA VALLEE / FR,"47,93550723","0,39197806"
29381249,LE COSMO POLITAIN,BD JOFFRE .,LORIENT,BD JOFFRE . / 56100 LORIENT / FR,"44,78118","-0,4115"
29381026,LE BLOODY MARY,RUE AMELOT 41,PARIS,RUE AMELOT 41 / 75011 PARIS / FR,"48,85729","2,36872"
29381348,CAFE ERNEST,BOULEVARD GAMBETTA 28,UZÈS,BOULEVARD GAMBETTA 28 / 30700 UZÈS / FR,"44,01324","4,41625"
29381037,LE BON ACCUEIL,RUE GRANDE RUE 11,BAULAY,RUE GRANDE RUE 11 / 70160 BAULAY / FR,"47,78737","6,00785"
29380898,LE COMMERCE,RUE DE L'EGLISE 20,CAEN,RUE DE L&#39;EGLISE 20 / 14000 CAEN / FR,"49,18498","-0,36989"
29381048,CHEZ WILLY,RUE DE MAZAGRAN 17,PARIS,RUE DE MAZAGRAN 17 / 75010 PARIS / FR,"33,66094","-95,55551"
29380904,BAR DES SPORTS,PL ST GREGOIRE 4,TREFFIEUX,PL ST GREGOIRE 4 / 44100 TREFFIEUX / FR,"47,61974","-1,53792"
29380912,LE 4 SANS,RUE D'ARMAGNAC 4,BORDEAUX,RUE D&#39;ARMAGNAC 4 / 33800 BORDEAUX / FR,"44,85758","-0,57343"
29381044,LE SAVANA CAFE,PORT ROYAL PORT FREJUS,FREJUS,PORT ROYAL PORT FREJUS / 83600 FREJUS / FR,"43,43268","6,73452"
29381266,LES TEMPLIERS,PL DE LA GARE 1,GISORS,PL DE LA GARE 1 / 27140 GISORS / FR,"49,27887","1,76843"
29381371,LE  MOLLY MALONE,RUE DE VERDUN 33,NANTES,RUE DE VERDUN 33 / 44000 NANTES / FR,"47,21664","-1,55259"
29380981,RESTAURANT DE L'AEROPORT,AEROPORT .,ST GATIEN,AEROPORT . / 14130 ST GATIEN / FR,,
29381390,LE PARIS BAR,RUE MONTMARTRE 98,PARIS,RUE MONTMARTRE 98 / 75002 PARIS / FR,"48,86716","2,34418"
29381058,CONFIDENTIEL,AVENUE LOUIS PASTEUR 135,SORGUES,AVENUE LOUIS PASTEUR 135 / 84700 SORGUES / FR,"44,01539","4,86555"
29381496,LE CEDRE BLEU,RUE DEMARQUETTE 70,HENIN BEAUMONT,RUE DEMARQUETTE 70 / 62110 HENIN BEAUMONT / FR,"50,42039","2,94804"
29381400,LE BASLY,RUE EMILE BASLY 979,BRUAY LABUISSIERE,RUE EMILE BASLY 979 / 62700 BRUAY LABUISSIERE / FR,"47,07808","4,09906"
29381004,AUX 80 CHASSEURS,RUE DE L'OCEAN 33,HERIC,RUE DE L&#39;OCEAN 33 / 44810 HERIC / FR,"47,41431","-1,65462"
29381059,NOVOTEL ACCOR,RTE DE MARSEILLE,AVIGNON,RTE DE MARSEILLE / 84000 AVIGNON / FR,"43,93544","4,84006"
29381051,CAFE DE LA GARE,AV GALLIENI 11,MELUN,AV GALLIENI 11 / 77000 MELUN / FR,"48,54428","2,65798"
29381007,MERCURE ACCOR,RUE MARIE DE MEDICIS 2,AVIGNON,RUE MARIE DE MEDICIS 2 / 84000 AVIGNON / FR,"43,93544","4,84006"
29381402,CAFE DE LA GARE,RUE VICTOR HUGO 351,HENIN BEAUMONT,RUE VICTOR HUGO 351 / 62110 HENIN BEAUMONT / FR,"50,42046","2,94786"
29381501,FUN SNACK,RUE PIERRE D'HESDIN 120,BLARINGHEM,RUE PIERRE D&#39;HESDIN 120 / 59173 BLARINGHEM / FR,"50,69048","2,40543"
29381092,TERRACHU HOTEL,LE LAC 75,TIGNES,LE LAC 75 / 73320 TIGNES / FR,"45,48165","6,93642"
29380921,L'ETOILE DE MER,AV DE LA PERRIERE 9,LORIENT,AV DE LA PERRIERE 9 / 56100 LORIENT / FR,"44,78118","-0,4115"
29381027,BRASSERIE LE BACCARA,QUAI LEOPOLD SUQUET 14,SETE,QUAI LEOPOLD SUQUET 14 / 34200 SETE / FR,"43,4017","3,69664"
29381076,CAMPING DE L'ETANG DE MIEL,L.D. MIEL,BEYNAT,L.D. MIEL / 19190 BEYNAT / FR,"45,1314","1,72993"
29381170,AU ROND POINT,RUE VAILLANT 1,SALLAUMINES,RUE VAILLANT 1 / 62430 SALLAUMINES / FR,"50,42052","2,85991"
29381034,LE RELAIS DES MARAIS,LE RATA,MONTMARTIN EN GRAIGNES,LE RATA / 50620 MONTMARTIN EN GRAIGNES / FR,,
29381118,CHEZ MARIE CLAIRE,PL MAUPERTHUIS 3,LE POULIGUEN,PL MAUPERTHUIS 3 / 44510 LE POULIGUEN / FR,"47,27807","-2,42985"
29381504,CAFE EPICERIE,RUE PRINCIPALE MOULIN LE COMTE,AIRE SUR LA LYS,RUE PRINCIPALE MOULIN LE COMTE / 62120 AIRE SUR LA LYS / FR,"50,64427","2,39557"
29381035,LE SAINT NIZIER,RUE DU R.P. LAFRA 74,TROYES,RUE DU R.P. LAFRA 74 / 10000 TROYES / FR,"48,30185536","4,058119202"
29381404,LE CHIEN QUI FUME,RTE D'ABBEVILLE 363,AMIENS,RTE D&#39;ABBEVILLE 363 / 80000 AMIENS / FR,"49,9004","2,28975"
29381509,LE PETIT FONTAINOIS,AV ARISTIDE BRIAND 45,FONTAINE,AV ARISTIDE BRIAND 45 / 38600 FONTAINE / FR,"48,1486","2,70034"
29381077,LE CHEYENNE,PLACE DE LA HAL.L,SOLOMIAC,PLACE DE LA HAL.L / 32120 SOLOMIAC / FR,"43,8033","0,88686"
29381128,L'ODEON,Z.I. MARCLAN,MURET,Z.I. MARCLAN / 31600 MURET / FR,"43,4489","1,30886"
29381410,LE TOUT VA BIEN,QUAI HENRI IV 35,DIEPPE,QUAI HENRI IV 35 / 76200 DIEPPE / FR,"49,92824","1,08084"
29381039,COMITES DES FETES DE MAZERES,BP 40,MAZERES,BP 40 / 09270 MAZERES / FR,"44,22741","1,20284"
29381124,LE WARNER PUB,QUAI GAMBETTA 21,LAVAL,QUAI GAMBETTA 21 / 53000 LAVAL / FR,"48,47849","3,11804"
29381041,L'AUTOSTAR,PL DE LA GARE 5,AULNOYE AYMERIES,PL DE LA GARE 5 / 59620 AULNOYE AYMERIES / FR,"50,2079","3,87544"
29381532,LE PUB,PASS DE GERARD DE BARRY 1,SARLAT,PASS DE GERARD DE BARRY 1 / 24200 SARLAT / FR,"48,78874","3,02878"
29381478,SPEED FAMILY,RTE DE CHOLET 44,MORTAGNE SUR SEVRE,RTE DE CHOLET 44 / 85290 MORTAGNE SUR SEVRE / FR,"46,99112","-0,94596"
29381163,SNOOP,PL DE LA MEDITERRANNEE 2,CANET EN ROUSSILLON,PL DE LA MEDITERRANNEE 2 / 66140 CANET EN ROUSSILLON / FR,"42,69297","3,03477"
29381660,BAR TABAC JOURNAUX,RUE ALEXANDRE RIBOT 67,CLERMONT FERRAND,RUE ALEXANDRE RIBOT 67 / 63000 CLERMONT FERRAND / FR,"45,78592","3,1154"
29381177,L'OLYMPE,CENTRE URBAIN .,OLEMPS,CENTRE URBAIN . / 12510 OLEMPS / FR,"44,34178","2,553885"
29381087,THE ASPEN,SOLDEU,ANDORRE,SOLDEU / AD100 ANDORRE / AD,,
29381439,LE CHARLE'S,C.C. LE GRIFFON R.N 113,VITROLLES,C.C. LE GRIFFON R.N 113 / 13127 VITROLLES / FR,"44,43468","5,94953"
29381091,HOTEL SAINT LOUIS,RUE DU PLANTEREY,COURCHEVEL 1850,RUE DU PLANTEREY / 73120 COURCHEVEL 1850 / FR,,
29381063,CHERRY BEACH,RUE DU KURSAAL 41,DUNKERQUE,RUE DU KURSAAL 41 / 59240 DUNKERQUE / FR,"51,03025","2,33706"
29381475,LE PETIT ST GERMAIN,RTE DE L'EGLISE 15,ST GERMAIN SUR VIENNE,RTE DE L&#39;EGLISE 15 / 37500 ST GERMAIN SUR VIENNE / FR,"49,76984","-97,12813"
29381174,LA BIBLIOTHEQUE,GRAND PLACE 6,BETHUNE,GRAND PLACE 6 / 62400 BETHUNE / FR,"50,5307","2,63888"
29381067,LA BRAISE,PL DU HAUT MONT 3,MOULLE,PL DU HAUT MONT 3 / 62910 MOULLE / FR,"50,78793","2,17036"
29381562,LE PARISIEN,RUE DE BOURGOGNE 8,MOULINS,RUE DE BOURGOGNE 8 / 03000 MOULINS / FR,"46,92065","-0,7419"
29381180,CAFE DE FRANCE,RUE ROGER BRUN 6,MARSEILLE,RUE ROGER BRUN 6 / 13006 MARSEILLE / FR,"43,29222","5,42017"
29381291,L'HALLEBARDIER,RUE PAUL CABET 23,DIJON,RUE PAUL CABET 23 / 21000 DIJON / FR,"44,55538","6,362"
29381113,LA REUNION,RUE JEANNE D'ARC 3,ROYAN,RUE JEANNE D&#39;ARC 3 / 17200 ROYAN / FR,"45,62558","-1,02693"
29381119,LE PUNCH'IN BAULE,BD HENNECART 1,LA BAULE,BD HENNECART 1 / 44500 LA BAULE / FR,"47,28194","-2,39417"
29381298,LE COTTON CLUB,AVE PAUL LANGEVIN 14,ST JULIEN LES METZ,AVE PAUL LANGEVIN 14 / 57072 ST JULIEN LES METZ / FR,"49,13601","6,19963"
29381586,BAR L'ESCALE,AV DE BOURGOGNE CTRE CIAL CARREFOUR,QUETIGNY,AV DE BOURGOGNE CTRE CIAL CARREFOUR / 21800 QUETIGNY / FR,"47,31502","5,11502"
29381185,CHEZ ANGEL,PL DU CHAI 8,SAINT BRIEUC,PL DU CHAI 8 / 22000 SAINT BRIEUC / FR,"48,51485","-2,7622"
29381079,BAR LE CHAUDRON,RUE GRANDE RUE 8,REIGNIER,RUE GRANDE RUE 8 / 74930 REIGNIER / FR,"45,90197","-0,36503"
29381193,LE SIX ROSES,RUE DE PARIS 70,LE TOUQUET,RUE DE PARIS 70 / 62520 LE TOUQUET / FR,"50,52427","1,58311"
29381567,SUPPORTER VALENCIENNES,L.D. STADE NUNGESSER T,VALENCIENNES,L.D. STADE NUNGESSER T / 59300 VALENCIENNES / FR,"50,35776","3,52318"
29381607,LE CRISTAL BAR,AV MAURICE BERTEAUX 4B,POISSY,AV MAURICE BERTEAUX 4B / 78300 POISSY / FR,"48,93146","2,03964"
29381568,NADOL-LE FLASH,RUE DE LA SABLIERE 2,IGNY,RUE DE LA SABLIERE 2 / 91430 IGNY / FR,"48,73656","2,22448"
29381160,CAFE DES SPORTIFS,RUE DE LA FOLIE-REGNAULT 62,PARIS,RUE DE LA FOLIE-REGNAULT 62 / 75011 PARIS / FR,"33,66094","-95,55551"
29381222,LE SAMARITAIN,BRG .,MAURS,BRG . / 15600 MAURS / FR,"44,7118","2,17332"
29381164,BISTROT DU MARCHE,ROUTE DE ST ALVERE .,BERGERAC,ROUTE DE ST ALVERE . / 24100 BERGERAC / FR,"44,79868","-0,11162"
29381307,PUB LORD WINDSOR,PL GRENETTE 2,MONTBRISON,PL GRENETTE 2 / 42600 MONTBRISON / FR,"45,60691","4,06266"
29381179,CARAVELLE,PL DE L ARC CONSTANTIN 1,ARLES,PL DE L ARC CONSTANTIN 1 / 13200 ARLES / FR,"43,67527","4,62773"
29381606,LE GUISABEL,BD VOLTAIRE 80,PARIS,BD VOLTAIRE 80 / 75012 PARIS / FR,"48,861125","2,37455"
29381670,LA POTINIERE,ALL DES ACACIAS,LES SABLES D OR,ALL DES ACACIAS / 22430 LES SABLES D OR / FR,"9,39628","31,23356"
29381668,LE ROCHEL,AV JEAN MONNET 2,LA ROCHELLE,AV JEAN MONNET 2 / 17000 LA ROCHELLE / FR,"46,16203","-1,17336"
29381273,LA BACHE BLEUE,RUE DES POSTES 85,LILLE,RUE DES POSTES 85 / 59000 LILLE / FR,"50,62528","3,05579"
29381327,BAR MOBILE,AV DE MALVIES 3,MARCILLAC -VALON,AV DE MALVIES 3 / 12330 MARCILLAC -VALON / FR,"44,47382","2,46348"
29381328,LE FARFADET,RUE DE RENNES 12B,BETTON,RUE DE RENNES 12B / 35830 BETTON / FR,"48,17971","-1,63775"
29381281,LE SERKET,RUE DU VERGERON 4,ST SAVIN DE BLAYE,RUE DU VERGERON 4 / 33920 ST SAVIN DE BLAYE / FR,"45,12907","-0,66145"
29381684,LE XXI SIECLE,AV BERTHELOT 3,LYON,AV BERTHELOT 3 / 69007 LYON / FR,"45,75498","4,83638"
29381233,LE CAP 3000,ST.GERMAIN .,LANGUIDIC,ST.GERMAIN . / 56440 LANGUIDIC / FR,"47,83391","-3,1581"
29381267,LE 6.4.2,RUE PIERRE CORNEILLE 40,GRAND-QUEVILLY,RUE PIERRE CORNEILLE 40 / 76120 GRAND-QUEVILLY / FR,,
29381296,LE CAMELESIEN,BRG,CHAMMES,BRG / 53270 CHAMMES / FR,,
29381297,LE CHALLENGE,PL DE L'EGLISE,ALLONNES,PL DE L&#39;EGLISE / 49650 ALLONNES / FR,"47,29659","0,01662"
29381334,LE CASTEL,RUE CHARLES SEYDOUX 20,LE CATEAU,RUE CHARLES SEYDOUX 20 / 59360 LE CATEAU / FR,,
29381234,LA TOQUADE,. .,CORPS,. . / 38970 CORPS / FR,"45,15132","5,83736"
29381212,LA GOELETTE,BD D'HAUTPOUL 68,TROUVILLE,BD D&#39;HAUTPOUL 68 / 14360 TROUVILLE / FR,"49,58468","0,60032"
29381347,LE 80 JOURS,PL ALBERT 1ER 2,UZES,PL ALBERT 1ER 2 / 30700 UZES / FR,"44,01324","4,41625"
29381624,LES FRANCS ARCHERS DE PETITE SYNTHE,RTE DE KILLEM 16,REXPOEDE,RTE DE KILLEM 16 / 59122 REXPOEDE / FR,"50,93882","2,54036"
29381622,FOYER ECOLE NAT. MARINE MARCHAND,39 AV   DU CORAIL,MARSEILLE,39 AV   DU CORAIL / 13285 MARSEILLE / FR,"43,29222","5,42017"
29381254,BAR DU CENTRE,RUE DE LA REPUBLIQUE,PAU,RUE DE LA REPUBLIQUE / 64000 PAU / FR,"39,79163","8,80164"
