ABI_SFA_SAPID__c,Name,ABI_DTT_AddressFirstLine__c,ABI_SFA_City__c,ABI_SFA_Address__c,ShippingLatitude,ShippingLongitude
29382048,LE GOLF,RTE DE MAROMME 107,MONT-SAINT-AIGNAN,RTE DE MAROMME 107 / 76130 MONT-SAINT-AIGNAN / FR,"49,46919","1,08963"
29382049,MESS DU PERSONNEL,MAISON ARRET AIX,LUYNES,MAISON ARRET AIX / 13085 LUYNES / FR,"47,38523","0,55501"
29382054,L'AUBERGE DU VAL,AV BERNARD CHOCHOY 17,LUMBRES,AV BERNARD CHOCHOY 17 / 62380 LUMBRES / FR,"50,70772","2,11813"
29382055,L'AMBIANCE,RUE AMPERE 47,GRENOBLE,RUE AMPERE 47 / 38000 GRENOBLE / FR,"45,18218","5,72115"
29382056,BAR DE L'OUVEZE,COUR MARCEL NICOLAS 9,LE POUZIN,COUR MARCEL NICOLAS 9 / 07250 LE POUZIN / FR,"44,75269","4,74834"
29382057,RUGBY CLUB BEDARIEUX,RUE FERDINAND FABRE 6,BÉDARIEUX,RUE FERDINAND FABRE 6 / 34600 BÉDARIEUX / FR,"43,61258","3,16623"
29382058,ACREE,IMP LEON FOURNIER,ECHIROLLE,IMP LEON FOURNIER / 38130 ECHIROLLE / FR,"46,50239","5,63402"
29382059,BAR DES ALPINS,RUE MASSENET 16,GRENOBLE,RUE MASSENET 16 / 38000 GRENOBLE / FR,"45,18218","5,72115"
29382060,PIZZA ENZO,RUE YVON BOUTTON 60,CONDE SUR ESCAUT,RUE YVON BOUTTON 60 / 59163 CONDE SUR ESCAUT / FR,"18,22436","-73,99538"
29382062,GOLF CLUB DE VALENCIENNES,RUE DU CHEMIN VERT,MARLY LES VALENCIENNES,RUE DU CHEMIN VERT / 59770 MARLY LES VALENCIENNES / FR,"49,06586","6,15249"
29382064,LA FILLE DU POTAGER,RUE URBAIN IV 82,TROYES,RUE URBAIN IV 82 / 10000 TROYES / FR,"48,29677","4,07853"
29382065,HOTEL AVALS,.,COURCHEVEL 1650,. / 73120 COURCHEVEL 1650 / FR,"45,39544","6,63961"
29382066,LA CAVERNE,STATION DE VALLANDRY,LANDRY,STATION DE VALLANDRY / 73210 LANDRY / FR,"45,56959","6,74131"
29382067,BAR DU GOLF,CHATEAU DE BOURNEL,CUBRY,CHATEAU DE BOURNEL / 25680 CUBRY / FR,"47,49853","6,42369"
29382068,RESTAURANT DU GOLF,CHATEAU DE BOURNEL,CUBRY,CHATEAU DE BOURNEL / 25680 CUBRY / FR,"47,49853","6,42369"
29382069,LE CHAMROSSA,RUE DE GRANGETTE,COURCHEVEL 1550,RUE DE GRANGETTE / 73120 COURCHEVEL 1550 / FR,,
29382070,LE MOUTON BLANC,RUE DE LA MAIRIE,FRESNES ST MAMES,RUE DE LA MAIRIE / 70130 FRESNES ST MAMES / FR,"47,43802","1,40959"
29382071,AUBERGE DES HIRONDELLES,GRANDE RUE,CHARENTENAY,GRANDE RUE / 70130 CHARENTENAY / FR,"49,03672","2,69338"
29397043,NUEVA CASA DE L'ESPANA,AV DES ARENES 41,ST RAPHAEL,AV DES ARENES 41 / 83370 ST RAPHAEL / FR,"46,42899","-64,01596"
29397044,LE TAROT,PL DU FOIRAIL 26,BERGERAC,PL DU FOIRAIL 26 / 24100 BERGERAC / FR,"44,85338","0,48297"
29397045,L'ALTIPORT,ARC 1800 ARC 1800.1,BOURG-SAINT-MAURICE,ARC 1800 ARC 1800.1 / 73700 BOURG-SAINT-MAURICE / FR,"45,61697","6,76727"
29397046,LE CAFE DE LA MAIRIE,RUE DE LA MAIRIE 2,FLETRES,RUE DE LA MAIRIE 2 / 59270 FLETRES / FR,"50,73476","2,73432"
29397047,LA HALTE FLUVIALE,RUE DE CARMEL 39,LAVAL,RUE DE CARMEL 39 / 53000 LAVAL / FR,"48,47849","3,11804"
29397049,LE POS' CAFE,RUE DE BRETAGNE 19,MONTJEAN,RUE DE BRETAGNE 19 / 53320 MONTJEAN / FR,"48,00811","-0,94177"
29397050,LE CARRE D'AS,RUE HEGEL 14,LOMME,RUE HEGEL 14 / 59160 LOMME / FR,"50,62834","3,017"
29397051,BRASSERIE DES BANQUES,RUE DE BRUXELLES 27,PARIS,RUE DE BRUXELLES 27 / 75009 PARIS / FR,"33,66094","-95,55551"
29397052,AUBERGE DE LA ROCHE A 7 HEURE,CHEM HAUT DU TERNE,MONTHERME,CHEM HAUT DU TERNE / 08800 MONTHERME / FR,"49,89968","4,74768"
29397054,L'AFFICHE,RUE LE MAROIS 49,PARIS,RUE LE MAROIS 49 / 75016 PARIS / FR,"33,66094","-95,55551"
29397055,LE SAINT MANDE,RUE DE LAGNY 67,SAINT MANDE,RUE DE LAGNY 67 / 94160 SAINT MANDE / FR,"48,841","2,41884"
29397056,LE BIGNON,RUE DU BIGNON 1,CHANTEPIE,RUE DU BIGNON 1 / 35135 CHANTEPIE / FR,"48,09735","-1,625175"
29397057,LE LUTETIA,RUE ST LEU 26,AMIENS,RUE ST LEU 26 / 80000 AMIENS / FR,"49,89721","2,30088"
29397058,BAR DU RIVAGE,AVENUE DU RIVAGE 145,ABBEVILLE,AVENUE DU RIVAGE 145 / 80100 ABBEVILLE / FR,"34,17817","-82,37901"
29397060,L'ARPETTE,ARC 1800 ARC 1800,LES ARCS 1800,ARC 1800 ARC 1800 / 73700 LES ARCS 1800 / FR,"43,45101","6,48983"
29397061,AMARINE AGAPES,RUE DES MÉTIERS 86,JAUX,RUE DES MÉTIERS 86 / 60880 JAUX / FR,"44,37906","2,18684"
29397062,AMARINE AGAPES,ZAC DU GRAND COTTIGNIES CENTRE COMMERCIA,WASQUEHAL,ZAC DU GRAND COTTIGNIES CENTRE COMMERCIA / 59290 WASQUEHAL / FR,"50,66928","3,12938"
29397063,LE CROC VIN,RUE BAYARD 11,GRENOBLE,RUE BAYARD 11 / 38000 GRENOBLE / FR,"45,18218","5,72115"
29397064,LA CAMPAGN'OTHE,RUE DE TROYES 4,VAUCHASSIS,RUE DE TROYES 4 / 10190 VAUCHASSIS / FR,"48,20912","3,92649"
29397066,LE ROYAL COURNEUVE,AVE PAUL VAILLANT COUTURIER 61,LA COURNEUVE,AVE PAUL VAILLANT COUTURIER 61 / 93120 LA COURNEUVE / FR,"48,92923","2,38658"
29397067,CAFE DE LA MAIRIE,. 80,LES LILAS,. 80 / 93260 LES LILAS / FR,"48,88155","2,42017"
29397069,FRATELLINI CAFFE,AV DE LA GRANDE ARMEE 74,PARIS,AV DE LA GRANDE ARMEE 74 / 75017 PARIS / FR,"48,87733","2,28499"
29397070,LE NATIONAL,PLACE PASTIÈRE 5,CHÂTEAUNEUF-DE-GADAGNE,PLACE PASTIÈRE 5 / 84470 CHÂTEAUNEUF-DE-GADAGNE / FR,"43,92814","4,94347"
29397071,CAFE DES VOYAGEURS,PL DU CHAMPS DE MARS 2,BEAULIEU SUR DORDOGNE,PL DU CHAMPS DE MARS 2 / 19120 BEAULIEU SUR DORDOGNE / FR,"44,97921","1,83679"
29397074,LA BRASSERIE,PL CENTRALE D'AURON,AURON,PL CENTRALE D&#39;AURON / 06660 AURON / FR,"44,24908","6,9246"
29397075,LE TURON,RUE DE LA LIBERATION 13,LA REOLE,RUE DE LA LIBERATION 13 / 33190 LA REOLE / FR,"44,58232","-0,03688"
29397076,LE BARTHOME,LE BOURG,SAINT BARTHELEMY DE BELLEG,LE BOURG / 24700 SAINT BARTHELEMY DE BELLEG / FR,"45,05545","4,74581"
29397077,L'ESTELLO,COUR MIRABEAU 1,AIX EN PROVENCE,COUR MIRABEAU 1 / 13190 AIX EN PROVENCE / FR,"43,5361","5,39862"
29397078,EL DIVINO_A SUPPRIMER,.,TOULOUSE,. / 31200 TOULOUSE / FR,"43,59605","1,43214"
29397081,CAMPING LE PETIT DAUPHIN,ROUTE DE LA FOUASSE 1696,LA PALMYRE,ROUTE DE LA FOUASSE 1696 / 17570 LA PALMYRE / FR,"45,71697","-1,14746"
29559983,INTERCAVES,AVENUE FRANCOIS MITTERRAND 45,ATHIS MONS,AVENUE FRANCOIS MITTERRAND 45 / 91200 ATHIS MONS / FR,"48,70871","2,38212"
29559985,INTERCAVES,RUE DU 8 MAI 1945 29,BOISSY SAINT LEGER,RUE DU 8 MAI 1945 29 / 94470 BOISSY SAINT LEGER / FR,"48,74706","2,52517"
29559986,INTER CAVES,AVENUE DES PRINCES 33,GOURNAY SUR MARNE,AVENUE DES PRINCES 33 / 93460 GOURNAY SUR MARNE / FR,"48,8572","2,58221"
29559987,INTER CAVES,AVENUE ARISTIDE BRIANS 74,LIVRY GARGAN,AVENUE ARISTIDE BRIANS 74 / 93190 LIVRY GARGAN / FR,"48,91653","2,53155"
29559988,INTER CAVES,AVENUE ARISTIDE BRIAND 52,NOISY LE GRAND,AVENUE ARISTIDE BRIAND 52 / 93160 NOISY LE GRAND / FR,"48,83621","2,56465"
29559989,INTER CAVES,BIS AVENUE GALLIENI 13,VILLEMOMBLE,BIS AVENUE GALLIENI 13 / 93250 VILLEMOMBLE / FR,"48,89033","2,50906"
29559991,INTER CAVES,BIS BOULEVARD VOLTAIRE 109,ASNIERES,BIS BOULEVARD VOLTAIRE 109 / 92600 ASNIERES / FR,"48,91651","2,28894"
29559992,INTER CAVES,AVENUE DE LA DIVISION LECLERC 43,CHATENAY MALABRY,AVENUE DE LA DIVISION LECLERC 43 / 92290 CHATENAY MALABRY / FR,"48,76643","2,26248"
29559993,INTER CAVES,RUE PAUL VAILLANT COUTURIER 24,CLAMART,RUE PAUL VAILLANT COUTURIER 24 / 91140 CLAMART / FR,"48,79912","2,26247"
29560093,CATHY BAR,RUE JEAN MOULIN 116,EVREUX,RUE JEAN MOULIN 116 / 27000 EVREUX / FR,"49,01982","1,14151"
29560095,MULLER,1 RUE ZUBER,RIXHEIM,1 RUE ZUBER / 68170 RIXHEIM / FR,"47,74285","7,39935"
29560097,LE CLUB,BD DE LA REPUBLIQUE 0,ST CLAUDE,BD DE LA REPUBLIQUE 0 / 39200 ST CLAUDE / FR,"49,68495","-98,35994"
29560098,LA FERME,ALLÉE DES TILLEULS 7,JOUY-AUX-ARCHES,ALLÉE DES TILLEULS 7 / 57130 JOUY-AUX-ARCHES / FR,"49,06201","6,07868"
29560100,CAFE DE FRANCE,FAUBOURGE DE BETHLEEM . 4,CLAMECY,FAUBOURGE DE BETHLEEM . 4 / 58500 CLAMECY / FR,"49,42855","3,36375"
29560101,LE REGAL,RUE DE LA REPUBLIQUE 74,SAINT CHAMOND,RUE DE LA REPUBLIQUE 74 / 42400 SAINT CHAMOND / FR,"45,47533","4,50869"
29560102,PIZZ GRILL FAMILY,BD FAYOL 38,FIRMINY,BD FAYOL 38 / 42700 FIRMINY / FR,"45,38926","4,28734"
29560103,BAR TABAC JOURNAUX,0 LE BOURG PAUGNAT,MANZAT,0 LE BOURG PAUGNAT / 63410 MANZAT / FR,"45,99477","2,9972"
29560104,LE ZORZI,RUE BONNABAUD 38,CLERMONT FERRAND,RUE BONNABAUD 38 / 63000 CLERMONT FERRAND / FR,"45,78592","3,1154"
29560105,LE GARCON BOUCHER,RUE DE L'ANGE 24,CLERMONT FERRAND,RUE DE L&#39;ANGE 24 / 63000 CLERMONT FERRAND / FR,"45,78592","3,1154"
29560106,LE SIDE KEBAB,RUE ROYAL 6,LILLE,RUE ROYAL 6 / 59000 LILLE / FR,"50,63912","3,05869"
29560107,AU CAFE GOURMAND,RUE D'ARRAS 16,BAILLEUL SIRE BERTHOULT,RUE D&#39;ARRAS 16 / 62580 BAILLEUL SIRE BERTHOULT / FR,"50,02878","1,84932"
29560109,K'BAR PIZZA,RUE EUGENE MARTIN 57,FONTENAY SOUS BOIS,RUE EUGENE MARTIN 57 / 94120 FONTENAY SOUS BOIS / FR,"48,8509","2,45918"
29560110,RESTAURANT GIORGIO,. BOULEVARD GALLIENI .,NEUILLY PLAISANCE,. BOULEVARD GALLIENI . / 93360 NEUILLY PLAISANCE / FR,"48,853845","2,51855"
29560111,LA BRASSERIE DU CENTRE,AVENUE HENRI BARBUSSE 35,LE BLANC MESNIL,AVENUE HENRI BARBUSSE 35 / 93150 LE BLANC MESNIL / FR,"48,9377","2,4596"
29560114,LES TANNEURS DE LA BUTTE,RUE DE LA BUTTE AUX CAILLES 22,PARIS,RUE DE LA BUTTE AUX CAILLES 22 / 75013 PARIS / FR,"48,82784","2,35023"
29560115,BISTROT DE LACAZE,RUE DU MARECHAL LECLERC 268,SAINT MAURICE,RUE DU MARECHAL LECLERC 268 / 94400 SAINT MAURICE / FR,"48,81541","2,46077"
29560116,LE MERMOZ,. AVENUE JEAN MERMOZ .,LA COURNEUVE,. AVENUE JEAN MERMOZ . / 93120 LA COURNEUVE / FR,"48,9326128","2,412856399"
29560117,HOKI SUSHI,RUE MERCURE 37,MONTGERON,RUE MERCURE 37 / 91230 MONTGERON / FR,"48,69537","2,46202"
29560119,CAVALIERS DE LA TABLE RONDE,. CHEMIN RENE PASTRAL,LEVENS,. CHEMIN RENE PASTRAL / 06670 LEVENS / FR,"43,8599","7,2276"
29415772,LE LOVCEN,RUE HENRI BARBUSSE 91,SAINT-DENIS,RUE HENRI BARBUSSE 91 / 93200 SAINT-DENIS / FR,"48,94348","2,37226"
29415773,AU P'TIT CREUX,RUE BRENNUS 3,SENS,RUE BRENNUS 3 / 89100 SENS / FR,"44,15755","5,98446"
29415774,LE DALLERY,PASSAGE CHARLES DALLERY 6,PARIS,PASSAGE CHARLES DALLERY 6 / 75011 PARIS / FR,"33,66094","-95,55551"
29415775,LA POUSSARDIERE,RUE COMMANDANT SURRUGE,POUSSEAUX,RUE COMMANDANT SURRUGE / 58500 POUSSEAUX / FR,"47,5146","3,52738"
29415776,LE DRAPEAU,AV DE PARIS 18,VINCENNES,AV DE PARIS 18 / 94300 VINCENNES / FR,"48,84494","2,43609"
29415781,LA LOUPIOTE,RTE DE MALAUCENE,CRESTET,RTE DE MALAUCENE / 84110 CRESTET / FR,"44,21043","5,08605"
29415782,LE SAINTE FOY,AU BOURG,STE FOY ST SULPICE,AU BOURG / 42110 STE FOY ST SULPICE / FR,"30,23298","78,8298"
29415784,LE BELLERIVE,.4 RUE ROC DU PONT,NAJAC,.4 RUE ROC DU PONT / 12270 NAJAC / FR,"43,33008","2,66331"
29415788,LES 4 ECLUSES,RUE DE LA CUNETTE,DUNKERQUE,RUE DE LA CUNETTE / 59140 DUNKERQUE / FR,"51,03025","2,33706"
29415794,CAFE DE LA MAIRIE,BIS RUE RASPAIL 2,IVRY SUR SEINE,BIS RUE RASPAIL 2 / 94200 IVRY SUR SEINE / FR,"48,81215","2,38643"
29415796,VILLA CAFE,RUE DE PARIS 63,BOBIGNY,RUE DE PARIS 63 / 93000 BOBIGNY / FR,"48,90746","2,43983"
29415797,SOUPE DE MINUIT,RUE CLAPEYRON 20,PARIS,RUE CLAPEYRON 20 / 75008 PARIS / FR,"48,88238","2,32362"
29415798,LE RELAIS PARIS OPERA,RUE AUBER 1,PARIS,RUE AUBER 1 / 75009 PARIS / FR,"33,66094","-95,55551"
29415799,TERMINUS CHATEAU,AV DE NOGENT 9,VINCENNES,AV DE NOGENT 9 / 94300 VINCENNES / FR,"38,67727","-87,52863"
29415801,CAFE KLEBER,PL DU TROCADERO 4,PARIS,PL DU TROCADERO 4 / 75016 PARIS / FR,"48,86255","2,28247"
29415803,LE GRAND CAFE,RUE SAINT JEAN 10,LE TOUQUET,RUE SAINT JEAN 10 / 62520 LE TOUQUET / FR,"50,5246","1,58277"
29415804,CAFE RESTAURANT DU COMMERCE,RUE DUMENGE 17,LYON,RUE DUMENGE 17 / 69004 LYON / FR,"45,75498","4,83638"
29415807,LE CONCORDE,RUE DE FLANDRE 18,PARIS,RUE DE FLANDRE 18 / 75019 PARIS / FR,"33,66094","-95,55551"
29415809,LE CERCLE,AV FOCH 1,LILLE,AV FOCH 1 / 59000 LILLE / FR,"50,63512","3,05726"
29415811,LE PARADOU,AV FLANDRE 128,PARIS,AV FLANDRE 128 / 75019 PARIS / FR,"33,66094","-95,55551"
29415812,LE CELTIQUE,RUE ARISTIDE BRIAND 51,LEVALLOIS PERRET,RUE ARISTIDE BRIAND 51 / 92300 LEVALLOIS PERRET / FR,"48,89513","2,28687"
29415814,STADE BOLLAERT,AV ALFRED MAES,LENS,AV ALFRED MAES / 62300 LENS / FR,"50,47311","2,86689"
29415815,L'EMBUSCADE,RUE EDOUARD VAILLANT 84,BEZONS,RUE EDOUARD VAILLANT 84 / 95870 BEZONS / FR,"48,92626","2,21289"
29415816,L'AVIATION,RUE BERLIOZ 2,VELIZY VILLACOUBLAY,RUE BERLIOZ 2 / 78140 VELIZY VILLACOUBLAY / FR,"48,78283","2,19001"
29415818,LE BUCI,RUE DAUPHINE 52,PARIS,RUE DAUPHINE 52 / 75006 PARIS / FR,"33,66094","-95,55551"
29415819,LE BON ACCUEIL,AV DU 8 MAI 1945 58,LE BLANC MESNIL,AV DU 8 MAI 1945 58 / 93150 LE BLANC MESNIL / FR,"48,94359","2,43405"
29415821,TABAC DE L'ILE DE FRANCE,RUE DU GENERAL LECLERC 70,ST OUEN L'AUMONE,RUE DU GENERAL LECLERC 70 / 95310 ST OUEN L&#39;AUMONE / FR,"44,67885","23,63188"
29415822,QUEEN CAFE,BD ST-MARTIN 9,PARIS,BD ST-MARTIN 9 / 75003 PARIS / FR,"33,66094","-95,55551"
29415824,LE CARREFOUR,BD GABRIEL PERI 131,MALAKOFF,BD GABRIEL PERI 131 / 92240 MALAKOFF / FR,"48,81958","2,30588"
29734116,MOO BAR CUISINE,AVENUE MICHEL CROZ 239,CHAMONIX,AVENUE MICHEL CROZ 239 / 74400 CHAMONIX / FR,"45,93124","6,92316"
29734117,LE COULEUR CAFE,AV DE L'AIGUILLE DU MIDI 221,CHAMONIX,AV DE L&#39;AIGUILLE DU MIDI 221 / 74400 CHAMONIX / FR,"45,93124","6,92316"
29734118,LES MARMOTTONS,CHEM DE LA GLACIERE - ARGENTIERE 56,CHAMONIX,CHEM DE LA GLACIERE - ARGENTIERE 56 / 74400 CHAMONIX / FR,"45,93124","6,92316"
29734119,BAR LE SOLEIL,GRAND RUE 71,BOUXWILLER,GRAND RUE 71 / 67330 BOUXWILLER / FR,"47,50389","7,34058"
29734120,AUX DEUX CLEFS,GRAND RUE 19,DESSENHEIM,GRAND RUE 19 / 68600 DESSENHEIM / FR,"47,97625","7,48834"
29734121,MSIEUR DAMES,AV PARMENTIER 30,PARIS,AV PARMENTIER 30 / 75011 PARIS / FR,"48,86083","2,37839"
29734142,MONTESYLVANO,GRAND PLACE 55,ARRAS,GRAND PLACE 55 / 62000 ARRAS / FR,"50,28999","2,76613"
29734143,WORLS IS OURS WIO,RUE DE LA BARRE 9,LILLE,RUE DE LA BARRE 9 / 59000 LILLE / FR,"50,63193","3,02642"
29734144,LE NEUVILLE,AVENUE PIERRE CHOQUART 1,SAINT QUENTIN,AVENUE PIERRE CHOQUART 1 / 02100 SAINT QUENTIN / FR,"44,95564","1,20019"
29734145,PIZZELI,RUE GENERAL LECLERC 9,PERENCHIES,RUE GENERAL LECLERC 9 / 59840 PERENCHIES / FR,"50,67002","2,96879"
29734146,LE VENETIA,BIS RUE PORCHAINE 3,ALENCON,BIS RUE PORCHAINE 3 / 61000 ALENCON / FR,"49,52746","0,40217"
29734147,LES PIERRES SONNANTES,RUE DES VILLES AUDRAINS 40,SAINT CAST LE GUILDO,RUE DES VILLES AUDRAINS 40 / 22380 SAINT CAST LE GUILDO / FR,"48,63166","-2,25665"
29734148,AUX DELICES DES ROIS,RUE DE ST CYR COETQUIDAN 39,BEIGNON,RUE DE ST CYR COETQUIDAN 39 / 56380 BEIGNON / FR,"47,97152","-2,17124"
29734149,CASTELBRAC,AVENUE GEORGES V 17,DINARD,AVENUE GEORGES V 17 / 35800 DINARD / FR,"48,63069","-2,06338"
29734150,HOTEL DE LA PLAGE,BOULEVARD FEART 3,DINARD,BOULEVARD FEART 3 / 35000 DINARD / FR,"48,63069","-2,06338"
29734151,CHEZ LUDO,RUE DE LA PETITE HAIE 39,DINAN,RUE DE LA PETITE HAIE 39 / 22100 DINAN / FR,"48,44621","-2,0511"
29734152,LE PETIT NAVIRE,RUE JACQUES CARTIER 5,SAINT-MALO,RUE JACQUES CARTIER 5 / 35400 SAINT-MALO / FR,"48,6482","-2,0263"
29734153,EMBALLAGE SAMSON,RUE LIBERATION 6,PLANCOET,RUE LIBERATION 6 / 22130 PLANCOET / FR,"48,55164","-2,2352"
29734154,LA TRATTORIA MALOUINE,RUE DE MARINS 2,SAINT MALO,RUE DE MARINS 2 / 35400 SAINT MALO / FR,"48,6482","-2,0263"
29734155,PAVE DU SARS,RUE JEAN JAURES 126,SARS POTERIES,RUE JEAN JAURES 126 / 59216 SARS POTERIES / FR,"50,17036","4,02678"
29734156,MAKI-THAI,CC AUCHAN,PETITE FORET,CC AUCHAN / 59494 PETITE FORET / FR,"50,37518","3,47637"
29734843,LE FIVE,RUE D'HERSIN 53,BARLIN,RUE D&#39;HERSIN 53 / 62620 BARLIN / FR,"50,45651","2,62542"
29734873,L'ARBRE DE MAI,RUE DE L'?GLISE,CUCURON,RUE DE L&#39;?GLISE / 84160 CUCURON / FR,"43,77818","5,44331"
29734874,RESTAURANT LA GALERIE,RUE DE L'EGLISE,CUCURON,RUE DE L&#39;EGLISE / 84160 CUCURON / FR,"43,77818","5,44331"
29734875,DANS LES PAS D'EUGENE,RUE CENTRALE,LE CHAMBON SUR LIGNON,RUE CENTRALE / 43400 LE CHAMBON SUR LIGNON / FR,"45,05932","4,30117"
29734876,COTE MER,AVENUE D'INGRIL 41,FRONTIGNAN,AVENUE D&#39;INGRIL 41 / 34110 FRONTIGNAN / FR,"43,44688","3,75375"
29734877,PIZZERIA AU BOUT DU MONDE,RUE DE LA MAIRIE,SAINT MARTIN D'ARDECHE,RUE DE LA MAIRIE / 07700 SAINT MARTIN D&#39;ARDECHE / FR,"44,301","4,56743"
29734878,L'AUBERGE DES GORGES,DIRECTION VALLON PONT D'ARC,SAINT MARTIN D'ARDECHE,DIRECTION VALLON PONT D&#39;ARC / 07700 SAINT MARTIN D&#39;ARDECHE / FR,"44,301","4,56743"
29734879,LE FOURNIL ARDECHOIS,RUE CANDELAS,SAINT MARTIN D 'ARDECHE,RUE CANDELAS / 07700 SAINT MARTIN D &#39;ARDECHE / FR,"46,19918","-1,36703"
29382072,THE GLUE POT,PL D'ERLON 49,REIMS,PL D&#39;ERLON 49 / 51100 REIMS / FR,"45,58559","0,7566"
29382073,LES MOUETTES,AV DES ELYSEES ROUTE DE VENDRE,VALRAS PLAGE,AV DES ELYSEES ROUTE DE VENDRE / 34350 VALRAS PLAGE / FR,"43,24856","3,29134"
29382074,LE RADOUNAUD,AV DU 10 JUIN 1944 23,ORADOUR SUR GLANE,AV DU 10 JUIN 1944 23 / 87520 ORADOUR SUR GLANE / FR,"45,931","1,03193"
29382075,CAMPING MARC HILAIRE,BD DE LA MER 992,ST AYGULF,BD DE LA MER 992 / 83370 ST AYGULF / FR,"43,43268","6,73452"
29382077,LE CHARDON,GRAND RUE,BAUDINARD,GRAND RUE / 83630 BAUDINARD / FR,"44,33848","6,16295"
29382078,L'OLIVIER,CHEM DE L'ETANG 1,QUIMCAMPOIX FLEURY,CHEM DE L&#39;ETANG 1 / 60220 QUIMCAMPOIX FLEURY / FR,"43,21491","3,17579"
29382083,LA  COURTINE,PARC FRANCOIS 1ER,COGNAC,PARC FRANCOIS 1ER / 16100 COGNAC / FR,"45,69638","-0,33529"
29382085,CHEZ PEN,AVE BERTHOLET 11,ANNECY,AVE BERTHOLET 11 / 74000 ANNECY / FR,"45,90442","6,12127"
29382086,LE KELEN,LE BOURG,QUELNEUC,LE BOURG / 56910 QUELNEUC / FR,"47,82312853","-2,067350979"
29382087,LA BLANCHE HERMINE,. BOISSIGNAN .,MUZILLAC,. BOISSIGNAN . / 56190 MUZILLAC / FR,"47,56205108","-2,447902203"
29382089,L'AMIRAL,PL FRANTZ LITZ 7,PARIS,PL FRANTZ LITZ 7 / 75010 PARIS / FR,"33,66094","-95,55551"
29382090,CREPERIE DE LA TORCHE,KERFEUNTEN AR DORCHEN POINTE DE LA .,PLOMEUR,KERFEUNTEN AR DORCHEN POINTE DE LA . / 29120 PLOMEUR / FR,"47,83813","-4,29434"
29382091,NS CLUB,PARC DES ESCARNOTIERES,CHALONS EN CHAMPAGNE,PARC DES ESCARNOTIERES / 51000 CHALONS EN CHAMPAGNE / FR,"48,96429","4,37846"
29382092,LE REFUGE,RUE DU VILLAGE 98,BONNINGUES LES CALAIS,RUE DU VILLAGE 98 / 62340 BONNINGUES LES CALAIS / FR,"50,8908","1,77323"
29382093,LE CELTIC,RUE PASTEUR 1,SOTTEVILLE LES ROUEN,RUE PASTEUR 1 / 76300 SOTTEVILLE LES ROUEN / FR,"49,41464","1,09156"
29382094,LE CAFE D'EN HAUT,GRANDE RUE 164,SAINT JACUT DE LA MER,GRANDE RUE 164 / 22750 SAINT JACUT DE LA MER / FR,"48,59892","-2,19119"
29382096,BAR TABAC LE TEMPLE,.,LE TEMPLE,. / 79700 LE TEMPLE / FR,"46,53283","-1,30088"
29382097,LE TERROIR,AV HENRI BARBUSSE 55,ST  JUNIEN,AV HENRI BARBUSSE 55 / 87200 ST  JUNIEN / FR,"52,72552","-105,87299"
29382098,LE  FLAUBERT,RUE NATIONALE,TOURCOING,RUE NATIONALE / 59200 TOURCOING / FR,"50,7258","3,15967"
29382100,CAFE DE LA PLACE,. AU BOURG .,CORMORANCHE,. AU BOURG . / 01290 CORMORANCHE / FR,"54,22214","-100,60275"
29382101,CLUB L'ANONYME,AVENUE DU DOCTEUR BESSERVE 72,PONT-DU-CHÂTEAU,AVENUE DU DOCTEUR BESSERVE 72 / 63430 PONT-DU-CHÂTEAU / FR,"45,79817","3,23992"
29382102,ZANZIBAR,PL DELILLE 24,CLERMONT FERRAND,PL DELILLE 24 / 63000 CLERMONT FERRAND / FR,"45,78592","3,1154"
29382103,LE SORLINOIS,. . . . .,LA ROCHE VINEUSE,. . . . . / 71960 LA ROCHE VINEUSE / FR,"46,35117","4,74878"
29382104,L'AMAPOLA,RUE DES ISLANDAIS 2,PAIMPOL,RUE DES ISLANDAIS 2 / 22500 PAIMPOL / FR,"48,80091","-3,03279"
29382106,A LA PLANCHA,B COUR FELIX FAURE 12,LA FLOTTE EN RE,B COUR FELIX FAURE 12 / 17630 LA FLOTTE EN RE / FR,"27,3937","102,829"
29382107,CAFE DU QUAI,QUAI DUQUESNE 34,DIEPPE,QUAI DUQUESNE 34 / 76200 DIEPPE / FR,"49,9098","1,13182"
29382108,CAFE RESTAURANT AUCKELAND,6 GRANDE RUE,SAINTE FOY L'ARGENTIERE,6 GRANDE RUE / 69610 SAINTE FOY L&#39;ARGENTIERE / FR,"45,70982","4,46706"
29382109,STEAK EASY,RUE DE METZ L EVEQUE 18,AMIENS,RUE DE METZ L EVEQUE 18 / 80000 AMIENS / FR,"49,8944","2,30422"
29397082,LE LEO S CAFE,PL GUYNEMER 8,NICE,PL GUYNEMER 8 / 06000 NICE / FR,"43,71222","7,23784"
29397083,LA ROMANTICA,RUE DES CHANOINES BOULOGNE 20,ST ANDRE DE L EURE,RUE DES CHANOINES BOULOGNE 20 / 27220 ST ANDRE DE L EURE / FR,"48,90628","1,27455"
29397084,CHEZ MARTINE,RUE DU PIN DORE 22,LAVAL,RUE DU PIN DORE 22 / 53000 LAVAL / FR,"48,47849","3,11804"
29397086,LE VAL ST HILAIRE,QUAI DES FAUX 7,GIVET,QUAI DES FAUX 7 / 08600 GIVET / FR,"50,12682","4,78007"
