ABI_SFA_SAPID__c,Name,ABI_DTT_AddressFirstLine__c,ABI_SFA_City__c,ABI_SFA_Address__c,ShippingLatitude,ShippingLongitude
29392428,RESTAURANT DE LA TREILLE,LE CLOS,CHAMPAGNE,LE CLOS / 07360 CHAMPAGNE / FR,"49,02462","2,46606"
29392429,RESTAURANT L'OLIVIER,RTE DE L'EVEQUE 89,MARSAC SUR L'ISLE,RTE DE L&#39;EVEQUE 89 / 24430 MARSAC SUR L&#39;ISLE / FR,"45,18241","0,6511"
29392430,LE MOULIN DU PLAIN,L.D. MOULIN DU PLAIN INDEVILLERS,GOUMOIS,L.D. MOULIN DU PLAIN INDEVILLERS / 25470 GOUMOIS / FR,"47,26691","6,9397"
29392433,FERME AUBERGE RIESENWALD,RIESENWALD,RIMBACH,RIESENWALD / 68290 RIMBACH / FR,"47,83094032","6,948173546"
29392434,LES AMIS DE L'ERLENWEIHER,ERLENWEIHER,MOLLAU,ERLENWEIHER / 68470 MOLLAU / FR,"47,8766","6,96052"
29392435,CAFE DE LA POSTE,RUE DU RHIN 18,BITSCHWILLER,RUE DU RHIN 18 / 68620 BITSCHWILLER / FR,"47,82792","7,08037"
29392436,LA FONTAINE DE NANTEY,IMP DE LA FONTAINE,NANTEY,IMP DE LA FONTAINE / 39160 NANTEY / FR,,
29392437,LA PIZZERIA DU ZING,COUR DE VERDUN 3,BOURG EN BRESSE,COUR DE VERDUN 3 / 01000 BOURG EN BRESSE / FR,"46,25076","5,22313"
29392438,BRASSERIE LE CAP,BLD DES CRETES DU REVERMONT,BOURG EN BRESSE,BLD DES CRETES DU REVERMONT / 01000 BOURG EN BRESSE / FR,"46,25076","5,22313"
29392440,PIZZ 66,AV CHARLES DE GAULLE 55,ROCHEFORT,AV CHARLES DE GAULLE 55 / 17300 ROCHEFORT / FR,"46,22176","-0,49604"
29392443,LA COMBINETTE,AV DES BRIS 36,SAINT TROJAN,AV DES BRIS 36 / 17370 SAINT TROJAN / FR,"45,08805","-0,58041"
29392445,AUBERGE DU CHATEAU,PL DE LA REPUBLIQUE 10,LE GRAND LUCE,PL DE LA REPUBLIQUE 10 / 72150 LE GRAND LUCE / FR,"47,86473","0,4701"
29392447,ANNEX'BAR,AVENUE DU PORT,LE CHATEAU D'OLERON,AVENUE DU PORT / 17480 LE CHATEAU D&#39;OLERON / FR,"45,88285892","-1,194574897"
29392448,A LA BONNE PATE,RUE CARNOT 15,CHATEAU THIERRY,RUE CARNOT 15 / 02400 CHATEAU THIERRY / FR,"49,05642","3,38153"
29392449,LA REINE DE SABA,CLOËTRE NOTRE DAME 8,CHARTRES,CLOËTRE NOTRE DAME 8 / 28000 CHARTRES / FR,"48,44736","1,48837"
29392450,CAFE HOTEL DE VILLE,PLACE DE LA MAIRIE,BALLAINVILLIERS,PLACE DE LA MAIRIE / 91160 BALLAINVILLIERS / FR,"48,69333","2,29533"
29392453,LE SABLE ROUGE,AVENUE DE LA MER 27,WIMEREUX,AVENUE DE LA MER 27 / 62930 WIMEREUX / FR,"50,78033","1,61444"
29392454,ILCONTRO,RUE GALLAND 25,PARIS,RUE GALLAND 25 / 75005 PARIS / FR,"48,85115","2,3478"
29392455,LA RENAISSANCE,RUE LAPLACE 2,ARCUEIL,RUE LAPLACE 2 / 94110 ARCUEIL / FR,"48,80711","2,33585"
29392461,LE PARIS PICARDIE,RTE DE PARIS 13,ESSERTAUX,RTE DE PARIS 13 / 80160 ESSERTAUX / FR,"49,73912","2,24185"
29392462,API RESTAURATION,RUE FLEUR DE LIN (HOUPLINES),ARMENTIERES,RUE FLEUR DE LIN (HOUPLINES) / 59424 ARMENTIERES / FR,"49,44959","1,90174"
29392463,RUGBY CLUB DE LAON,BP 122 BP 122,LAON,BP 122 BP 122 / 02015 LAON / FR,"49,56797","3,62116"
29392464,LA CAVE DES PLAISIRS GOURMANDS,RUE DES LINIERS 8,CAMBRAI,RUE DES LINIERS 8 / 59400 CAMBRAI / FR,"50,17535","3,23437"
29392465,LES VERGERS TELLIER,RTE DE VALENCIENNES 200,LE QUESNOY,RTE DE VALENCIENNES 200 / 59530 LE QUESNOY / FR,"49,74673","2,73751"
29392466,L'ESCAPADE,. LE BOURG .,SAINT MEDARD EN FOREZ,. LE BOURG . / 42330 SAINT MEDARD EN FOREZ / FR,"45,59738","4,36189"
29392467,PAP -MAB,RUE EMILE ZOLA 5,TARARE,RUE EMILE ZOLA 5 / 69170 TARARE / FR,"16,057","-61,76776"
29392468,BAR REST L'AUREUS,RUE DE LA REPUBLIQUE 45,SAINT ROMAIN AU MONT D'OR,RUE DE LA REPUBLIQUE 45 / 69270 SAINT ROMAIN AU MONT D&#39;OR / FR,"45,83554","4,8201"
29392469,AL VICOLETTO,RUE PARTOUNEAUX IMP. BELLECOUR 40,MENTON,RUE PARTOUNEAUX IMP. BELLECOUR 40 / 06500 MENTON / FR,"43,77885","7,50569"
29392470,LE MONTE CASSINO,RUE VICTOR HUGO 44,VIENNE,RUE VICTOR HUGO 44 / 38200 VIENNE / FR,"45,52391","4,87854"
29392471,PLAN D'EAU,. .,MORETEL DE MAILLES,. . / 38510 MORETEL DE MAILLES / FR,"45,35973","6,03772"
29392473,BASKET CLUB,BP 125,BERCK,BP 125 / 62600 BERCK / FR,"50,40475","1,56519"
29392475,PLAGE LE MIAMI,PLGE DU LARVOTTO,MONACO,PLGE DU LARVOTTO / 98000 MONACO / FR,"43,73264","7,41919"
29392476,OSWALD,RUE DU PORTAIL ALBAN,CAHORS,RUE DU PORTAIL ALBAN / 46000 CAHORS / FR,"44,45079","1,44052"
29392477,HOTEL DU NORD,. RUE ROGER TESSE .,SERRES,. RUE ROGER TESSE . / 05700 SERRES / FR,"44,42136","5,71542"
29392478,LE PETIT JARDIN,RUE MHAROU 20,VALLON PONT D'ARC,RUE MHAROU 20 / 07150 VALLON PONT D&#39;ARC / FR,"44,40042","4,40491"
29392479,LE GALION,RUE PASTEUR 24,AIGUES MORTES,RUE PASTEUR 24 / 30220 AIGUES MORTES / FR,"43,56877","4,1901"
29392482,L'INDIGO,140 AVENUE GEORGESCLEMENCEAU 140,DOUAI,140 AVENUE GEORGESCLEMENCEAU 140 / 59500 DOUAI / FR,"50,37185705","3,088445"
29392483,BROCK ART'CAFE,CARRE CURIAL 157,CHAMBERY,CARRE CURIAL 157 / 73000 CHAMBERY / FR,"45,56302","5,9242"
29392484,CAVES ST GUILHEM,RTE D'EYMOUTHIERS-ZI DU PON,FEYTIAT,RTE D&#39;EYMOUTHIERS-ZI DU PON / 87220 FEYTIAT / FR,"45,81912623","1,29543174"
29392485,LECHRISSANDIER,COUR DE LA REPUBLIQUE 18,LORGUES,COUR DE LA REPUBLIQUE 18 / 83510 LORGUES / FR,"43,49299","6,3597"
29392486,L OCTAVE,RUE DES QUINZE VINGTS 23,TROYES,RUE DES QUINZE VINGTS 23 / 10000 TROYES / FR,"48,29677","4,07853"
29392487,LE MILLE SABORDS,PL ALFRED LE COINTE 7,PLOUER SUR RANCE,PL ALFRED LE COINTE 7 / 22490 PLOUER SUR RANCE / FR,"48,52754","-2,00335"
29392488,L'HOSTELLERIE DE L'ILLBERG,RUE DE LATTRE DE TASSIGNY 17,HIRTZBACH,RUE DE LATTRE DE TASSIGNY 17 / 68118 HIRTZBACH / FR,"47,60403","7,2274"
29392489,PIZZERIA DON CAMILLO,RUE DE LATTRE DE TASSIGNY 4,L'ISLE SUR LE DOUBS,RUE DE LATTRE DE TASSIGNY 4 / 25250 L&#39;ISLE SUR LE DOUBS / FR,"47,42378","6,58912"
29392490,AUBERGE DE LA SAPINIERE,HAM BLANSCHEN RTE DU COL AMIC 15,GOLDBACH ALTENBACH,HAM BLANSCHEN RTE DU COL AMIC 15 / 68760 GOLDBACH ALTENBACH / FR,"47,88197","7,12463"
29392491,BEST HOTEL,RUE MAURICE HOLLANDE ZI LA POMPELLE .,REIMS CEDEX 2,RUE MAURICE HOLLANDE ZI LA POMPELLE . / 51689 REIMS CEDEX 2 / FR,"49,2566","4,03309"
29392494,LE TERMINUS,AV JEAN JAURES 32,CHALON SUR SAONE,AV JEAN JAURES 32 / 71100 CHALON SUR SAONE / FR,"46,78221","4,84446"
29392495,LE SCARON,RUE D'ESPAGNE 5,BOURG EN BRESSE,RUE D&#39;ESPAGNE 5 / 01000 BOURG EN BRESSE / FR,"46,25076","5,22313"
29392496,CHEZ PAULUS,PL DE LA PAIX 4,LANDSER,PL DE LA PAIX 4 / 68440 LANDSER / FR,"47,68304","7,3877"
29392497,AUTOUR DU MONDE,PL DE LA MAIRIE 2B,LES HOPITAUX NEUFS,PL DE LA MAIRIE 2B / 25370 LES HOPITAUX NEUFS / FR,"46,78583","6,39109"
29392499,LA GAYOTTE,CAROUGE .,ST PIERRE D'ALBIGNY,CAROUGE . / 73250 ST PIERRE D&#39;ALBIGNY / FR,"49,44379","-96,98643"
29392500,LE MAJESTIC,AV PETIT PORT 1,ANNECY,AV PETIT PORT 1 / 74000 ANNECY / FR,"45,90162","6,11811"
29392501,9 BIRAGUE,RUE DE BIRAGUE 9,PARIS,RUE DE BIRAGUE 9 / 75004 PARIS / FR,"33,66094","-95,55551"
29392502,ICI ON SE DETEND,AV GENERAL DE GAULLE 11,ST JAMES,AV GENERAL DE GAULLE 11 / 50240 ST JAMES / FR,"43,98246","-94,62692"
29392504,CAFE DE LA PLAGE,PL DU 9 AVRIL 1944,CALLAC,PL DU 9 AVRIL 1944 / 22160 CALLAC / FR,"47,43366","-2,09536"
29392505,LE PAVILLON,BD ALBERT PREMIER 63,FECAMP,BD ALBERT PREMIER 63 / 76400 FECAMP / FR,"49,75258","0,39565"
29392508,LE BOOMERANG,COUR BERRIAT 162,GRENOBLE,COUR BERRIAT 162 / 38000 GRENOBLE / FR,"45,18218","5,72115"
29392510,LE PETIT REGAL,AV JEAN JAURES 183,PARIS,AV JEAN JAURES 183 / 75019 PARIS / FR,"33,66094","-95,55551"
29392511,LE MEMS,RUE DE MARSEILLE 1,PARIS,RUE DE MARSEILLE 1 / 75010 PARIS / FR,"48,87136","2,36266"
29392512,O FOOD S,RUE VICTOR HUGO 3,PUGET SUR ARGENS,RUE VICTOR HUGO 3 / 83480 PUGET SUR ARGENS / FR,"43,47207","6,68626"
29392513,LE RELAIS DU PONT VIEUX,FG SAINT ANNE 2,AURIAC SUR VENDINELLE,FG SAINT ANNE 2 / 31460 AURIAC SUR VENDINELLE / FR,"43,51943","1,82491"
29392515,LE BOURNY,PL DE LA COMMUNE,LAVAL,PL DE LA COMMUNE / 53000 LAVAL / FR,"48,47849","3,11804"
29392518,LE PETIT POUCET,R.P. CLAUDE MONET ILE DE LA JATTE 4,LEVALLOIS PERRET,R.P. CLAUDE MONET ILE DE LA JATTE 4 / 92300 LEVALLOIS PERRET / FR,"48,89434","2,28817"
29392519,AU KILHOU KOZ,RUE DE LA ROUELLE Z.A DES ROLLANDIERES,DOL DE BRETAGNE,RUE DE LA ROUELLE Z.A DES ROLLANDIERES / 35120 DOL DE BRETAGNE / FR,"48,53657","-1,74196"
29392521,LE FLORA,PL DE LA MAIRIE,CREIL,PL DE LA MAIRIE / 60000 CREIL / FR,"49,25996","2,47517"
29392522,CAFE DU BOULEVARD,BD BLANQUI 83,TROYES,BD BLANQUI 83 / 10000 TROYES / FR,"48,29677","4,07853"
29392523,WITCH BAR,AV EDOUARD HERRIOT 7,TROYES,AV EDOUARD HERRIOT 7 / 10000 TROYES / FR,"48,29677","4,07853"
29392524,BAR DE LA POSTE,RUE DE LA MAIRIE 5,DOL DE BRETAGNE,RUE DE LA MAIRIE 5 / 35120 DOL DE BRETAGNE / FR,"48,54958","-1,75307"
29392525,LA BOLEE,RUE DES PONTS 43,NANCY,RUE DES PONTS 43 / 54000 NANCY / FR,"48,69018","6,17507"
29392527,LE TERMINUS,PL DES TROIS GARES,CERGY LE HAUT,PL DES TROIS GARES / 95800 CERGY LE HAUT / FR,"49,04824754","2,011210953"
29392528,LE DRAGON DU SOLEIL,CC AUCHAN,CESSON,CC AUCHAN / 77240 CESSON / FR,"48,56287","2,6038"
29392529,CHEZ MAO,RUE DU GENERAL LECLERC 9,SAINT GRATIEN,RUE DU GENERAL LECLERC 9 / 95210 SAINT GRATIEN / FR,"48,9683","2,2877"
29392531,LE PETIT PALAIS,RUE SAINT DOMINIQUE 22,PARIS,RUE SAINT DOMINIQUE 22 / 75007 PARIS / FR,"48,85987","2,31798"
29392536,CAVES ST GUILHEM,RUE DU MAS LOGE/LANDOUGE 280,LIMOGES,RUE DU MAS LOGE/LANDOUGE 280 / 87100 LIMOGES / FR,"45,841555","1,1942"
29392537,LE CABANON DE CHRISTINE,AV HENRI SEGUIN 6,LACANAU,AV HENRI SEGUIN 6 / 33680 LACANAU / FR,"44,65432","-0,47209"
29392538,PASTA FOOD BAR,RUE DU DOCTEUR DARRIGAN 2,LACANAU,RUE DU DOCTEUR DARRIGAN 2 / 33680 LACANAU / FR,"44,65432","-0,47209"
29392539,INTERHOTEL MARYTEL,RTE DE LYON 95,SAVIGNEUX - MONTBRISON,RTE DE LYON 95 / 42600 SAVIGNEUX - MONTBRISON / FR,"45,62226","4,10025"
29392540,LA BOUSSOLE,ZAC LE PECHER,MONISTROL SUR LOIRE,ZAC LE PECHER / 43120 MONISTROL SUR LOIRE / FR,"45,29043","4,18347"
29392541,HOTEL RESTAURANT CONVERS,PL DE L'EGLISE 16,SAINT PAL DE MONS,PL DE L&#39;EGLISE 16 / 43620 SAINT PAL DE MONS / FR,"45,24589","4,27389"
29392542,AUX 4 CHEMINS,RTE D'AUVERGNE 9,SAINT FERREOL D'AUROURE,RTE D&#39;AUVERGNE 9 / 43330 SAINT FERREOL D&#39;AUROURE / FR,"45,35674","4,2586"
29392543,LE VINCENNES,RUE DE LA RESISTANCE 2,SAINT ETIENNE,RUE DE LA RESISTANCE 2 / 42000 SAINT ETIENNE / FR,"44,64235","6,48327"
29392544,TAPAS DE LA GARE,RUE ANDRÉ DUCATEZ 7,MONTÉLIMAR,RUE ANDRÉ DUCATEZ 7 / 26200 MONTÉLIMAR / FR,"44,55812","4,7452"
29392545,RED PEPPERS,TRAV DE LA VILLA ROMAINE 20,AIX EN PROVENCE,TRAV DE LA VILLA ROMAINE 20 / 13090 AIX EN PROVENCE / FR,"43,5361","5,39862"
29392546,LE FRANCESCA,RUE HAXO 1,MARSEILLE,RUE HAXO 1 / 13001 MARSEILLE / FR,"43,29222","5,42017"
29392547,MONTPELLIER BEACH VOLLEY,AV JACQUES FOURCADE 146,MONTPELLIER,AV JACQUES FOURCADE 146 / 34070 MONTPELLIER / FR,"43,61342","3,8693"
29392548,LA TABLE DU SOLEIL,LES GARIGUETTES,LOMBERS,LES GARIGUETTES / 81120 LOMBERS / FR,"43,81571","2,14366"
29392550,ENTRE TERRE ET MER,PL DE LA HALLE 19,LE PUY EN VELAY,PL DE LA HALLE 19 / 43000 LE PUY EN VELAY / FR,"45,02775","3,89563"
29392551,PIZZERIA VICTORIA,AV DU DOCTEUR CONTURI,LANGOGNE,AV DU DOCTEUR CONTURI / 48300 LANGOGNE / FR,"44,724","3,83382"
29392553,BAR DES GONS,BD BARKNAREY 1,ANNONAY,BD BARKNAREY 1 / 07100 ANNONAY / FR,"45,24629","4,65099"
29392555,PIZZERIA DA MELO,RUE SENECHAL 1,CONDE SUR ESCAUT,RUE SENECHAL 1 / 59163 CONDE SUR ESCAUT / FR,"18,22436","-73,99538"
29392556,LE PASSE SIMPLE,PL DU GENRAL DE GAULLE 10,PONT L ABBE D ARNOULT,PL DU GENRAL DE GAULLE 10 / 17250 PONT L ABBE D ARNOULT / FR,"46,52516","4,2584"
29392559,LE FRANCOIS 1ER,RUE JEAN JACQUES ROUSSEAU 6,AMBOISE,RUE JEAN JACQUES ROUSSEAU 6 / 37400 AMBOISE / FR,"47,41038","0,9815"
29392560,CHEZ MEUMEU,LEVEE DE LA CHEVAUCHE 2,SAINT JEAN LE BLANC,LEVEE DE LA CHEVAUCHE 2 / 45650 SAINT JEAN LE BLANC / FR,"47,89282","1,91679"
29392561,AU COMPTOIR ITALIEN,LECLERC DINAN C. C.,DINAN,LECLERC DINAN C. C. / 22100 DINAN / FR,"48,44621","-2,0511"
29392562,L'HAPPY ROCK CAFE,AV DE LA PLAGE 6,CARCANS PLAGE,AV DE LA PLAGE 6 / 33121 CARCANS PLAGE / FR,"45,08495","-1,04938"
29392563,CAFETERIA ERIS,RTE DE BAYONNE 36,TOULOUSE,RTE DE BAYONNE 36 / 31300 TOULOUSE / FR,"43,59605","1,43214"
29392564,BAR DE LA PLACE,BRG LA PLACETTE 5,SAINT FELIX DE LODEZ,BRG LA PLACETTE 5 / 34725 SAINT FELIX DE LODEZ / FR,"43,66227","3,45992"
29392566,RESTAURANT CINECITTA,RUE LUCIEN ESTRINE 4,ST REMY DE PROVENCE,RUE LUCIEN ESTRINE 4 / 13210 ST REMY DE PROVENCE / FR,"50,37641","14,57153"
29392567,HOTEL DES TOURISTES,PL DU VILLAGE,SAINT MARTIN D ARDECHE,PL DU VILLAGE / 07700 SAINT MARTIN D ARDECHE / FR,"46,19918","-1,36703"
29392568,LES NEGOCIANTS,ALL DES PLATANES 1,BUIS LES BARONNIES,ALL DES PLATANES 1 / 26170 BUIS LES BARONNIES / FR,"44,27649","5,27588"
29392569,CH'TI GOURMAND,RTE NATIONALE 2,LAMBRES LES DOUAI,RTE NATIONALE 2 / 59552 LAMBRES LES DOUAI / FR,"50,6179","2,40373"
29392570,LE WEEK END,RUE DES DOCKS 6,CAMBRAI,RUE DES DOCKS 6 / 59400 CAMBRAI / FR,"50,17535","3,23437"
29392571,LA SANDWICHERIE,RUE JULES FERRY 31,LACANAU,RUE JULES FERRY 31 / 33680 LACANAU / FR,"44,65432","-0,47209"
29392572,PRACTICE DU GRAND PONT,QUAR DU GRAND PONT,COGOLIN,QUAR DU GRAND PONT / 83310 COGOLIN / FR,"43,25094","6,53299"
29392573,INKONTOURNABLE,PL DE LA FONTAINE .,LARAGNE,PL DE LA FONTAINE . / 05300 LARAGNE / FR,,
29392574,L'EPICERIE D'AIX EN PROVENCE,PL DES 3 ORMEAUX,AIX EN PROVENCE,PL DES 3 ORMEAUX / 13100 AIX EN PROVENCE / FR,"43,5361","5,39862"
29392575,LA PIGNATA,BD SALVARELLI 269,ST AYGULF,BD SALVARELLI 269 / 83370 ST AYGULF / FR,"43,43268","6,73452"
29392576,L'EPICURIEN,BD DES ARTISANS 21,GRIMAUD,BD DES ARTISANS 21 / 83310 GRIMAUD / FR,"43,27321","6,52019"
29392577,AUBERGE DE LA BRETAGNE,RTE 13 21,FOLLEVILLE,RTE 13 21 / 27230 FOLLEVILLE / FR,"49,43913","1,66535"
29392578,CHEZ NAUNOUTE,PL NICOLAS SELLE 3,FECAMP,PL NICOLAS SELLE 3 / 76400 FECAMP / FR,"49,75258","0,39565"
29392579,MOULIN DE ROQUEFRAICHE,LE BOURG,ROCAMADOUR,LE BOURG / 46500 ROCAMADOUR / FR,"44,79965","1,61819"
29392580,LES GRANDS CRUS DE BACCHUS,LE LOUBIER,SAINT VICTURIEN,LE LOUBIER / 87420 SAINT VICTURIEN / FR,"10,91667","38,65"
29392581,LE SAINT BARTH,AV DE LA MEDITERRANEE 1171,VIAS PLAGE,AV DE LA MEDITERRANEE 1171 / 34450 VIAS PLAGE / FR,,
29392582,LE RELAIS DU TOURON,LE BOURG,CARSAC AILLAC,LE BOURG / 24200 CARSAC AILLAC / FR,"44,8503","1,27452"
29392583,ARENA DU VIEUX PORT,VIEUX PORT CAMPING .,MESSANGES,VIEUX PORT CAMPING . / 40660 MESSANGES / FR,"43,81592","-1,3799"
29392584,CAVE ST GUILHEM,AV ANATOLE FRANCE 2,ST JUNIEN,AV ANATOLE FRANCE 2 / 87200 ST JUNIEN / FR,"52,72552","-105,87299"
29392585,CAMPING FARRET,FARINETTE PLAGE,VIAS PLAGE,FARINETTE PLAGE / 34450 VIAS PLAGE / FR,,
29392586,LE GRAND LARGE,.,LAVANDOU,. / 83980 LAVANDOU / FR,"-15,35","167,95"
29392587,CE TOKEIM,RUE DU COLOMBIER,FONTENAY LE PESNEL,RUE DU COLOMBIER / 14250 FONTENAY LE PESNEL / FR,"49,17345","-0,5805"
29392588,LE PRAO,AV DU GENERAL TOUZET DU VI 39,ST MAXIME,AV DU GENERAL TOUZET DU VI 39 / 83120 ST MAXIME / FR,"47,33023","-69,93264"
29392589,POILIEVRE,ALL CENDRILLON 36,ST RAPHAEL,ALL CENDRILLON 36 / 83700 ST RAPHAEL / FR,"46,42899","-64,01596"
29392590,CREPERIE SARZINE,AV GABRIEL PERI 26,ROUSSILLON,AV GABRIEL PERI 26 / 38150 ROUSSILLON / FR,"43,90255","5,2935"
29392591,AU PETIT GUEULETON,PL CHARLES BLETTEL,CORVEISSIAT,PL CHARLES BLETTEL / 01250 CORVEISSIAT / FR,"46,25103","5,47164"
29392592,LE PLANTE DE FOURCHETTE,LE FECLAZ .,LES DESERTS,LE FECLAZ . / 73230 LES DESERTS / FR,"48,83499","0,32521"
29392593,AUBERGE LA DILIGENCE,LE CHATEAU DU BOIS,SAINT GENEST MALIFAUX,LE CHATEAU DU BOIS / 42660 SAINT GENEST MALIFAUX / FR,"45,34718","4,43172"
29392594,L'AIRE DES VERITES,ZAC LES PRES DE LA GDE ROUT,LAPALISSE,ZAC LES PRES DE LA GDE ROUT / 03120 LAPALISSE / FR,"46,25083","3,55446"
29392595,LA GALIOTE,RUE MARCEL SEMBAT 18,LESQUIN,RUE MARCEL SEMBAT 18 / 59810 LESQUIN / FR,"50,58846","3,11153"
29392596,DOMAINE ROUDEILLE,DOM. ROUDEILLE,SAVERDUN,DOM. ROUDEILLE / 09700 SAVERDUN / FR,"43,23377","1,57557"
29392597,LA REGALINE,AV GABRIEL PERI 2,LA ROQUE D'OLMES,AV GABRIEL PERI 2 / 09600 LA ROQUE D&#39;OLMES / FR,"43,80193","2,27667"
29392598,LE PETIT BONHEUR,RTE NATIONALE 20 CAMPING MALAZEOU,AX LES THERMES,RTE NATIONALE 20 CAMPING MALAZEOU / 09110 AX LES THERMES / FR,"42,72953","1,81552"
29392599,LE PETIT CESAR,. RUE DU CORPS FRANC POMMIES RUE DU .,CASTELNAU MAGNOAC,. RUE DU CORPS FRANC POMMIES RUE DU . / 65230 CASTELNAU MAGNOAC / FR,"43,26742","0,57884"
29392600,CROCODILES,. PLACE JOSEPH ARBIZA,CIBOURE,. PLACE JOSEPH ARBIZA / 64500 CIBOURE / FR,"43,38762549","-1,684802581"
29392602,AUBERGE DE LA NOVA,LES CHAPIEUX,BOURG ST MAURICE,LES CHAPIEUX / 73700 BOURG ST MAURICE / FR,"47,79484","5,31235"
29392603,CHEZ MIMI,GRAND RUE .,CHORGES,GRAND RUE . / 05230 CHORGES / FR,"44,54577","6,28811"
29392605,GUINGUETTE DU VERDON,RUE DES EAUX CHAUDES 8662,GREOUX LES BAINS,RUE DES EAUX CHAUDES 8662 / 04800 GREOUX LES BAINS / FR,"43,7585","5,88508"
29392606,JUMP AZUR,BOULEVARD JEAN JAURÈS 28,DRAGUIGNAN,BOULEVARD JEAN JAURÈS 28 / 83300 DRAGUIGNAN / FR,"43,54107","6,4647"
29392607,LA GOELETTE,GRAND RUE 31B,SAINT JACUT DE LA MER,GRAND RUE 31B / 22750 SAINT JACUT DE LA MER / FR,"48,5902","-2,19232"
29392608,LE PONT LEVIS,RUE CHARLES VIII 12,LANGEAIS,RUE CHARLES VIII 12 / 37130 LANGEAIS / FR,"47,34976","0,36304"
29392609,LA BLANCHE HERMINE,RUE ANNE DE BRETAGNE 2,LANGEAIS,RUE ANNE DE BRETAGNE 2 / 37130 LANGEAIS / FR,"47,34976","0,36304"
29392611,AU GLOBE TROTTEUR,RUE DE SUEDE 56B,TOURS,RUE DE SUEDE 56B / 37000 TOURS / FR,"47,39842","0,69596"
29392612,LE TOURNE BRIDE,RUE BAROUS 1,VILLEPERDUE,RUE BAROUS 1 / 37260 VILLEPERDUE / FR,"47,22358","0,58"
29392614,LA R?GIE FEUILLADE,.,VERTEUIL,. / 16510 VERTEUIL / FR,,
29392615,BISTRO DES AMIS,RTE DE MONGERNET,SEIGNE,RTE DE MONGERNET / 17470 SEIGNE / FR,"47,33354","3,07226"
29392617,12 LENSOIS,RUE AUGUSTIN CARON CAFE LE SAINT CLOUD,BRUAY,RUE AUGUSTIN CARON CAFE LE SAINT CLOUD / 62700 BRUAY / FR,,
29392618,HOTEL LES VOYAGEURS,BD DE L ABREUVOIR 12,GUERANDE,BD DE L ABREUVOIR 12 / 44350 GUERANDE / FR,"47,32775","-2,42953"
29392620,LE LOOPING,RUE DES HERONS 6,MONTIVILLIERS,RUE DES HERONS 6 / 76290 MONTIVILLIERS / FR,"49,54301","0,19116"
29392621,L'ECUME,QUAI HENRI 4 39,DIEPPE,QUAI HENRI 4 39 / 76200 DIEPPE / FR,"49,9098","1,13182"
29392622,LE CHATEAU,RUE DE PICARDIE 17,MOLIENS,RUE DE PICARDIE 17 / 60220 MOLIENS / FR,"49,67155","1,8155"
29392623,BO A MIL,RUE BELLE ETOILE 75,MERIBEL,RUE BELLE ETOILE 75 / 73550 MERIBEL / FR,"45,93656","6,63122"
29392624,HOTEL LACHENAL,LES MENUIRES,ST MARTIN DE BELLEVILES,LES MENUIRES / 73440 ST MARTIN DE BELLEVILES / FR,"49,43713","-2,55479"
29392625,LE MONTIGNAC,RTE DE THINAC/CCINTERMA,MONTIGNAC,RTE DE THINAC/CCINTERMA / 24290 MONTIGNAC / FR,"44,30129","3,32028"
29392626,L'ASSIETTE DU LABOUREUR,LA GARRIGUE,BALADOU,LA GARRIGUE / 46600 BALADOU / FR,"44,92433","1,55497"
29392627,HOTEL VIERGE NOIRE,AV DES PINS 4,STE MAXIME,AV DES PINS 4 / 83120 STE MAXIME / FR,"14,83093","-61,07888"
29392628,LA FARIGOULE,RUE HENRI VERDON 319,FREJUS,RUE HENRI VERDON 319 / 83600 FREJUS / FR,"43,43268","6,73452"
29392629,CAVES ST GUILHEM,CHEZ MINET,ISLE,CHEZ MINET / 87170 ISLE / FR,"45,80457","1,22604"
29392631,L'HOTE ANTIQUE,RUE DU PONT DU GAST 5,BLOIS,RUE DU PONT DU GAST 5 / 41000 BLOIS / FR,"47,58145","1,3061"
29392632,RESTAURANT LA PLACE,PL MARECHAL FOCH 7,PLAN DE LA TOUR,PL MARECHAL FOCH 7 / 83120 PLAN DE LA TOUR / FR,"43,96262","7,20069"
29392635,BISTROT DU MARCHE,MARS 1962 ZA DE LA CAYRONI AV DU 19,CRANSAC,MARS 1962 ZA DE LA CAYRONI AV DU 19 / 12110 CRANSAC / FR,"44,52401","2,28313"
29392640,LE FOREZ,BD JOSEPH GARNIER 6,NICE,BD JOSEPH GARNIER 6 / 06000 NICE / FR,"43,71019","7,26088"
29392642,LE LEO,PL DU KREISKER RUE PEN AR LIORZOU,SAINT POL DE LEON,PL DU KREISKER RUE PEN AR LIORZOU / 29250 SAINT POL DE LEON / FR,"48,68474","-3,98684"
29392643,LE C CHANT,AV DU GENERAL DE GAULLE 21,SEICHAMPS,AV DU GENERAL DE GAULLE 21 / 54280 SEICHAMPS / FR,"48,71643","6,26638"
29392644,RESTAURANT L'AOC,RUE DE PARIS 1,METZ,RUE DE PARIS 1 / 57000 METZ / FR,"49,10823","6,19598"
29392645,AU BON ACCUEIL,CHS THIERS 3,QUEVAUVILLERS,CHS THIERS 3 / 80710 QUEVAUVILLERS / FR,"49,82332","2,08717"
29392646,AQUATICAMP ET PARCHEMIN,RTE DE BEDARIEUX,SAINT PONS DE THOMIERES,RTE DE BEDARIEUX / 34220 SAINT PONS DE THOMIERES / FR,"43,48852","2,76045"
