ABI_SFA_SAPID__c,Name,ABI_DTT_AddressFirstLine__c,ABI_SFA_City__c,ABI_SFA_Address__c,ShippingLatitude,ShippingLongitude
29395486,CAFE BY NIGHT,RTE NATIONALE 1,ARGELES GAZOST,RTE NATIONALE 1 / 65400 ARGELES GAZOST / FR,"43,00538","-0,09569"
29395641,CAFE DU PRAT,Z.I. DU PRAT,VANNES,Z.I. DU PRAT / 56000 VANNES / FR,"47,65527","-2,75981"
29395466,LE JARDIN DES THES,PLACE DE LA TRINITE 10,TOULOUSE,PLACE DE LA TRINITE 10 / 31000 TOULOUSE / FR,"43,59961","1,4442"
29395658,L'EMBARCADERE,BEAU RIVAGE BEAU RIVAGE .,CAUREL,BEAU RIVAGE BEAU RIVAGE . / 22530 CAUREL / FR,"49,3048","4,15202"
29395678,RESTAURANT DE L'EUROPE,.,BAREGES,. / 65120 BAREGES / FR,"42,8776","0,11386"
29395473,LA TERRASSE,RUE DOCTEUR MOURRE 46,LES ARCS,RUE DOCTEUR MOURRE 46 / 83460 LES ARCS / FR,"43,45101","6,48983"
29395681,LE BRAZZA,RUE BARTHOU 2,MARGNY COMPIEGNE,RUE BARTHOU 2 / 60200 MARGNY COMPIEGNE / FR,"48,92985","3,64462"
29395512,CAFE DES PECHEURS,RUE DE L AISNE 70,VENIZEL,RUE DE L AISNE 70 / 02200 VENIZEL / FR,"49,36794","3,39143"
29395683,LE VIEUX PORCHE,RTE DE SECONDIGNE 1,PERIGNE,RTE DE SECONDIGNE 1 / 79170 PERIGNE / FR,"46,18737","-0,2552"
29395685,CAFE DE LA PAIX,PL LECLERC,CIVRAY,PL LECLERC / 86400 CIVRAY / FR,"46,14752","0,296025"
29395495,INTER HOTEL N20,RN 6,CANNES ECLUSE,RN 6 / 77130 CANNES ECLUSE / FR,"48,36465","2,98502"
29395686,LE VIGEANTAIS,RUE DU 4 AOUT 36,LE VIGEANT,RUE DU 4 AOUT 36 / 86150 LE VIGEANT / FR,"46,22475","0,64932"
29395689,LE JEAN MOULIN,RUE GENERAL LIZÉ 61,ANGERS,RUE GENERAL LIZÉ 61 / 49100 ANGERS / FR,"47,52841","-0,52975"
29395729,LE RAMUS,RUE PERE LACHAISE 4,PARIS,RUE PERE LACHAISE 4 / 75020 PARIS / FR,"48,86359","2,39751"
29395513,PIZZERIA UMBERTO,RUE SAINT LOUIS 16,FOURMIES,RUE SAINT LOUIS 16 / 59610 FOURMIES / FR,"50,0155","4,04653"
29395697,LES KORRIGANS,PL SAINT SEPULCRE 1,CAMBRAI,PL SAINT SEPULCRE 1 / 59400 CAMBRAI / FR,"50,17253","3,23273"
29395531,RESTAURANT L EVECHE,RUE DE L EVECHE 5,MARSEILLE,RUE DE L EVECHE 5 / 13002 MARSEILLE / FR,"43,29222","5,42017"
29395783,FORAINS,B.P.AA,BETHENIVILLE,B.P.AA / 51490 BETHENIVILLE / FR,"49,29189","4,3685"
29395705,CAMPING GRAND LARGE,RTE DU GRAND LARGE 46,FOUESNANT,RTE DU GRAND LARGE 46 / 29170 FOUESNANT / FR,"47,84786947","-4,03619"
29395758,LE SAUMUR,RTE NATIONALE 4,CHITRAY,RTE NATIONALE 4 / 36800 CHITRAY / FR,"46,63649","1,35621"
29395537,CAMPING LA SOUBEYRANNE,.,SERNHAC,. / 30210 SERNHAC / FR,"43,91065","4,553"
29395709,ADA,RUE PAUL BERT 254,LYON,RUE PAUL BERT 254 / 69003 LYON / FR,"45,75498","4,83638"
29395581,IN THE PLACE,BD ALSACE LORRAINE 68,AMIENS,BD ALSACE LORRAINE 68 / 80000 AMIENS / FR,"49,9004","2,28975"
29395723,KER ZEN,AV GAMBETTA 27,ROCHEFORT,AV GAMBETTA 27 / 17300 ROCHEFORT / FR,"46,22176","-0,49604"
29395774,BAR RESTAURANT DES VIGNES,RUE DES VIGNES 30,BORDEAUX,RUE DES VIGNES 30 / 33000 BORDEAUX / FR,"44,85758","-0,57343"
29395589,LE COSMOPOLITAN,PL MONSEIGNEUR DEYDIER 2,TOULON,PL MONSEIGNEUR DEYDIER 2 / 83000 TOULON / FR,"41,09365","-89,86483"
29395793,LE HOME BUSINESS,PL DE LA REVOLUTION 10,BLAGNAC,PL DE LA REVOLUTION 10 / 31700 BLAGNAC / FR,"43,63452","1,39685"
29395690,LE SULKY,RUE DE L'AUMÔNERIE 10,LONGUÉ,RUE DE L&#39;AUMÔNERIE 10 / 49160 LONGUÉ / FR,"4,71667","21,4"
29395780,POWERCAFE,RUE LAVANDIERES ST OPPORTUNE 7,PARIS,RUE LAVANDIERES ST OPPORTUNE 7 / 75001 PARIS / FR,"33,66094","-95,55551"
29395855,A L'ASSIETTE,PL EMILE ZOLA 2,DIJON,PL EMILE ZOLA 2 / 21000 DIJON / FR,"44,55538","6,362"
29395734,AUBERGE DE LA MIJOTIERE,L.D. GAILLARD,MARMANDE,L.D. GAILLARD / 47200 MARMANDE / FR,"46,93875","0,52729"
29395625,AUBERGE DU CHATEAU,CHEM ANATOLE FRANCE 1,SAINT PIERRE LANGERS,CHEM ANATOLE FRANCE 1 / 50530 SAINT PIERRE LANGERS / FR,"48,78448","-1,49793"
29395732,BAR LE SUNSHINE,BD DE MAUBUISSON 105,CARCANS,BD DE MAUBUISSON 105 / 33121 CARCANS / FR,"45,06808","-1,14172"
29395875,LE VERTIGE,PL DUPUY 2B,TOULOUSE,PL DUPUY 2B / 31000 TOULOUSE / FR,"43,59605","1,43214"
29395626,LE MOULIN DE LA GALETTE,RTE DE COUTANCES 174,DONVILLE LES BAINS,RTE DE COUTANCES 174 / 50350 DONVILLE LES BAINS / FR,"48,85084","-1,5732"
29395632,RESTO CHEZ PAPY,RUE MAURICE RAT 12,LUSSAC LES CHATEAUX,RUE MAURICE RAT 12 / 86230 LUSSAC LES CHATEAUX / FR,"46,40547","0,73026"
29395893,EL PATIO ANDALUZ,RTE D'URIAGE LE SONNANT,ST MARTIN D'URIAGE,RTE D&#39;URIAGE LE SONNANT / 38410 ST MARTIN D&#39;URIAGE / FR,"49,43713","-2,55479"
29395647,LE COMPTOIR DE LOCEAN,BOULEVARD DE LA MER 65,CHATELAILLON,BOULEVARD DE LA MER 65 / 17340 CHATELAILLON / FR,"46,07319","-1,09314"
29395901,CHEZ TIM,PL GENERAL LECLERC 5,FLERS,PL GENERAL LECLERC 5 / 61100 FLERS / FR,"48,74015","-0,56236"
29395751,LE VALENTINO,LA HAUTE MEILLERAIE,VARADES,LA HAUTE MEILLERAIE / 44370 VARADES / FR,"47,38486","-1,02918"
29395650,LE RELAIS,PL AN TY KER 2,PLOUGRAS,PL AN TY KER 2 / 22780 PLOUGRAS / FR,"48,51084","-3,56195"
29395753,LA BELLE EPOQUE,RUE SAINT DENIS 5,ANGERS,RUE SAINT DENIS 5 / 49000 ANGERS / FR,"47,52841","-0,52975"
29395894,LE HIBOU,AV DE PROVENCE 6,MONTELIER,AV DE PROVENCE 6 / 26120 MONTELIER / FR,"44,94276","5,02125"
29395782,PLANET FOOT,RUE PAUL LANGEVIN 24,LEZENNES,RUE PAUL LANGEVIN 24 / 59260 LEZENNES / FR,"50,61529","3,1048"
29395655,CHEZ JOSY ET DANY,RUE DU PARDON 8,PLOERMEL,RUE DU PARDON 8 / 56800 PLOERMEL / FR,"47,93177","-2,39873"
29395804,LE PONTOIS,RUE CENTRALE 20,PONT DE CHERUY,RUE CENTRALE 20 / 38230 PONT DE CHERUY / FR,"45,75244","5,17274"
29395876,LE BAHIA-LE JETLAG,RTE DE PARIS 39,AUCAMVILLE,RTE DE PARIS 39 / 31140 AUCAMVILLE / FR,"43,79602","1,22643"
29395896,AU GRAND DUC,CITE DE BUISSON 9,SAINT JULIEN SUR SARTHE,CITE DE BUISSON 9 / 61170 SAINT JULIEN SUR SARTHE / FR,"48,56454","0,347378746"
29395798,RESTAURANT LE BARONN,RUE DES TROIS MARIES 2,LYON,RUE DES TROIS MARIES 2 / 69005 LYON / FR,"45,75498","4,83638"
29395844,C4T,AV HENRI RAVISSE 504,MARCK,AV HENRI RAVISSE 504 / 62730 MARCK / FR,"50,95445","1,94976"
29395662,LES HIRONDELLES,AV JEAN JAURES 211,AUBERVILLIERS,AV JEAN JAURES 211 / 93300 AUBERVILLIERS / FR,"48,91249","2,38452"
29395845,CHEZ ODETTE ET AIME,RUE DE MAUBEUGE 46,PARIS,RUE DE MAUBEUGE 46 / 75009 PARIS / FR,"48,87837","2,34541"
29395903,LA GRANGE A BLE,RUE DE LA MAIRIE 5,NAIZIN,RUE DE LA MAIRIE 5 / 56500 NAIZIN / FR,"47,98868","-2,83113"
29395677,LE SAINT EMILION,RUE DE LA COMMUNE DE PARIS 3,AUBERVILLIERS,RUE DE LA COMMUNE DE PARIS 3 / 93300 AUBERVILLIERS / FR,"48,91249","2,38452"
29395835,LA CARAVANE,RUE DE LA FONTAINE AU ROI 35,PARIS,RUE DE LA FONTAINE AU ROI 35 / 75011 PARIS / FR,"48,86834","2,37141"
29395684,CAFE DES SPORTS,PL DU POITOU 1,ISLE JOURDAIN,PL DU POITOU 1 / 86150 ISLE JOURDAIN / FR,"45,80457","1,22604"
29395918,AUX RIVES DE L'YONNE,RUE EMILE TABARANT 48T,LAROCHE SAINT CYDROINE,RUE EMILE TABARANT 48T / 89400 LAROCHE SAINT CYDROINE / FR,"47,97279","3,46948"
29395694,LE CABANON,RUE JEAN BAPTISTE PIGALLE 14,PARIS,RUE JEAN BAPTISTE PIGALLE 14 / 75009 PARIS / FR,"48,87871","2,33289"
29395959,LA ROTISSERIE D'Ô,RUE DE NEUVILLE 3,PORT CERGY,RUE DE NEUVILLE 3 / 95000 PORT CERGY / FR,"47,11653","7,25516"
29395994,LE DELTA,RUE GORGE DE LOUP 58,LYON,RUE GORGE DE LOUP 58 / 69009 LYON / FR,"45,75498","4,83638"
29395719,TABLE ATTITUDE,RUE NATIONALE 44,LILLE,RUE NATIONALE 44 / 59000 LILLE / FR,"50,63657","3,0612"
29395953,LE FRIENDLY,QUAI DU PONT NEUF 4,HENNEBONT,QUAI DU PONT NEUF 4 / 56700 HENNEBONT / FR,"47,80716","-3,27072"
29395721,COUNTRY KIDS,DOMAINE MAS PENDIT,BRENAS,DOMAINE MAS PENDIT / 34650 BRENAS / FR,"43,6408","3,25361"
29395882,RESTAURANT DU LION D'OR,RUE EUGENE MAZELIE .,LAUZUN,RUE EUGENE MAZELIE . / 47410 LAUZUN / FR,"44,61531","0,47214"
29395983,VENECIA,RUE VICTOR HUGO 6,NEUILLY PLAISANCE,RUE VICTOR HUGO 6 / 93360 NEUILLY PLAISANCE / FR,"48,86435","2,50999"
29395741,BAR RESTAURANT L'EPICURIE,QUAI DE LA TRINQUETTE 44,CAP D'AGDE,QUAI DE LA TRINQUETTE 44 / 34300 CAP D&#39;AGDE / FR,,
29395765,L'ETAL GOURMAND,RUE BOTANIQUE 8,ANGERS,RUE BOTANIQUE 8 / 49100 ANGERS / FR,"47,52841","-0,52975"
29395775,CAFE DES SPORTS,PL DE LA HALLE,COLOGNE,PL DE LA HALLE / 32430 COLOGNE / FR,"45,58235","9,94252"
29395871,LE MOULIN DES ECREVISSES,RTE DE BOVES,AILLY SUR NOYE,RTE DE BOVES / 80250 AILLY SUR NOYE / FR,"49,75653","2,36406"
29395756,LE COMMERCE,PL DU COMMERCE 7,LA BOISSIERE DE MONTAIGU,PL DU COMMERCE 7 / 85600 LA BOISSIERE DE MONTAIGU / FR,"46,94498","-1,19164"
29395791,LE SEPT,RUE DE LA TOUR DE GASSY 7,BORDEAUX,RUE DE LA TOUR DE GASSY 7 / 33000 BORDEAUX / FR,"44,85758","-0,57343"
29395904,CLUB HOUSE FOOT PLESSIS PATE,AV DE LA MAIRIE 1,LE PLESSIS PATHE,AV DE LA MAIRIE 1 / 91220 LE PLESSIS PATHE / FR,"48,61188","2,32623"
29395757,AUBERGE BERRY CAFE SPORTS,RUE REPUBLIQUE 8,BELABRE,RUE REPUBLIQUE 8 / 36370 BELABRE / FR,"46,55158","1,15754"
29396031,LE NAUTILUS,FRONT DE MER,ROYAN,FRONT DE MER / 17200 ROYAN / FR,"45,62558","-1,02693"
29395915,L'ECLUSE,AV JEAN BUREL 74,ST NICOLAS DE REDON,AV JEAN BUREL 74 / 44460 ST NICOLAS DE REDON / FR,"44,10128","4,75642"
29395924,CASA CARINA,AV HENRY BARBUSE 32,DRANCY,AV HENRY BARBUSE 32 / 93700 DRANCY / FR,"48,91985","2,45139"
29395854,LE VIGNEMAL,.,COLOMIERS,. / 31770 COLOMIERS / FR,"48,81229","3,0912"
29395925,LE MARRAKECH,RUE HENRI BARBUSSE 1,CAUDRY,RUE HENRI BARBUSSE 1 / 59540 CAUDRY / FR,"50,11907","3,41882"
29395992,POCA LOCA,AV DU TOURMALET,LA MONGIE,AV DU TOURMALET / 65200 LA MONGIE / FR,"43,06515","0,15016"
29395847,LE SAFARI,C.C. AVENUE PROSPER MERMEE,MARSEILLE,C.C. AVENUE PROSPER MERMEE / 13014 MARSEILLE / FR,"43,29222","5,42017"
29395919,GIGI PIZZA,PL DU GENERAL DEGAULE 20,MARCHIENNES,PL DU GENERAL DEGAULE 20 / 59870 MARCHIENNES / FR,"50,41419","3,26296"
29395988,LA GOURMANDISE,TY COAT,POMMERIT LE VICOMTE,TY COAT / 22200 POMMERIT LE VICOMTE / FR,"48,61951","-3,08731"
29395807,LA TAVERNE DU GRIZZLY,PL DE LA REPUBLIQUE 6,AUBENAS,PL DE LA REPUBLIQUE 6 / 07200 AUBENAS / FR,"44,61019","4,39597"
29395928,LE PAIN DE SOLEIL,RUE DU PONT LOSQUET 6,MINIHY TREGUIER,RUE DU PONT LOSQUET 6 / 22220 MINIHY TREGUIER / FR,"48,76799","-3,25858"
29396076,LA MALLE POSTE,RUE PRINCIPALE 22,LE MAGNY,RUE PRINCIPALE 22 / 36400 LE MAGNY / FR,"46,55679","-1,05525"
29395856,AU BUREAU,AV DU GNL DE GAULLE 22,CROIX,AV DU GNL DE GAULLE 22 / 59170 CROIX / FR,"50,67381","3,15526"
29395952,LE SAINT SAUVEUR,PL JEAN SEQUIER,MEYRUEIS,PL JEAN SEQUIER / 48150 MEYRUEIS / FR,"44,17943","3,42963"
29396084,IL BOCCACCIO,RUE CHEVREUX 2,SOISSONS,RUE CHEVREUX 2 / 02200 SOISSONS / FR,"49,38232","3,32768"
29395963,BAR DE LA GIE NATIONALE,RUE FAIDHERBE 130,VILLENEUVE D ASCQ,RUE FAIDHERBE 130 / 59650 VILLENEUVE D ASCQ / FR,"45,70283","7,20907"
29395879,GROTTE DU YETI,RUE DE LA POSTE TIGNES LE LAC,TIGNES,RUE DE LA POSTE TIGNES LE LAC / 73320 TIGNES / FR,"45,48165","6,93642"
29396082,CAFE DE LA POSTE,RTE DE MONTREUIL 181,MARESQUEL,RTE DE MONTREUIL 181 / 62990 MARESQUEL / FR,,
29395888,AUBERGE DE CLEUZIOU,L.D. DE CLEUZIOU 1,ARZANO,L.D. DE CLEUZIOU 1 / 29300 ARZANO / FR,"40,9135","14,26651"
29395940,GROTTE DU YETI,BATIMENT F LES CHALETS DES NEIGES,OZ EN OISANS,BATIMENT F LES CHALETS DES NEIGES / 38114 OZ EN OISANS / FR,"39,98448","37,37909"
29396029,LE STRIKE,ZONE COMMERCIALE,BREVANS,ZONE COMMERCIALE / 39100 BREVANS / FR,"47,08925","5,48784"
29396100,LE PATATI PATATA,RUE SAINT LOUIS 39,FOURMIES,RUE SAINT LOUIS 39 / 59610 FOURMIES / FR,"50,0155","4,04653"
29396042,LES REFLETS DU QUERCY,MAS DE LA BASTIDE,CRAYSSAC,MAS DE LA BASTIDE / 46150 CRAYSSAC / FR,"44,51684","1,33037"
29396041,MORNACOSY,RUE DES BASSES AMARRES 1,MORNAC SUR SEUDRE,RUE DES BASSES AMARRES 1 / 17113 MORNAC SUR SEUDRE / FR,"45,70757","-1,02199"
29396134,THE KING RESTO,RUE PRINCIPALE,VAOUR,RUE PRINCIPALE / 81140 VAOUR / FR,"44,07043","1,80211"
29396049,LE LORENZO,RUE BLANCHE 50,PARIS,RUE BLANCHE 50 / 75009 PARIS / FR,"48,88014","2,33149"
29396137,AU BON CHABROL,RUE DES ARMES 6,SARLAT,RUE DES ARMES 6 / 24200 SARLAT / FR,"48,78874","3,02878"
29396138,LA BERGERIE,PL DE L'EGLISE,BOULOIRE,PL DE L&#39;EGLISE / 72440 BOULOIRE / FR,"47,97263","0,55519"
29396180,LE REGNIER,CHEM DES REGNIERS 68,CALAIS,CHEM DES REGNIERS 68 / 62100 CALAIS / FR,"48,94385","0,8023"
29395898,LA TOSCANE,RUE SAINT LAUD 17,ANGERS,RUE SAINT LAUD 17 / 49100 ANGERS / FR,"47,52841","-0,52975"
29396048,LES GAMINS,QUAI DE VALMY 177,PARIS,QUAI DE VALMY 177 / 75010 PARIS / FR,"33,66094","-95,55551"
29395914,CAFE CAFETERIA,BD DE PENTHIEVE CC LECLERC 73,LOUDEAC,BD DE PENTHIEVE CC LECLERC 73 / 22600 LOUDEAC / FR,"48,17651","-2,75268"
29396097,LE VOLTIGEUR,RUE MONTMARTRE 95,PARIS,RUE MONTMARTRE 95 / 75002 PARIS / FR,"33,66094","-95,55551"
29396125,HOTEL LA PEIRIERO,AV DES BAUX 36,FONTVIEILLE,AV DES BAUX 36 / 13990 FONTVIEILLE / FR,"43,72322","4,72248"
29395922,RELAIS DES ESSARS,RUE DE LA LIBERTE RN 10,ST SYMPHORIEN LE CHATEAU,RUE DE LA LIBERTE RN 10 / 28700 ST SYMPHORIEN LE CHATEAU / FR,"48,57126","5,78506"
29396083,LE BRAS D'OR,RUE DE L'EGALITE 27,OUTREAU,RUE DE L&#39;EGALITE 27 / 62230 OUTREAU / FR,"50,7046","1,5915"
29396154,ART'S O BASE,RUE D'ANJOU 4,MOULIHERNE,RUE D&#39;ANJOU 4 / 49390 MOULIHERNE / FR,"47,45332","0,01398"
29396112,L'IGLOO,AV DE LA MUZELLE 26,LES DEUX ALPES,AV DE LA MUZELLE 26 / 38860 LES DEUX ALPES / FR,"45,00764","6,12193"
29395931,CHEZ DJILALI,PL BOUQUEREYNE 6,SAINT EMILION,PL BOUQUEREYNE 6 / 33330 SAINT EMILION / FR,"44,89605","-0,15536"
29396051,LA PETITE LILI,RUE LEON JOST 23,PARIS,RUE LEON JOST 23 / 75017 PARIS / FR,"33,66094","-95,55551"
29396173,LE DOMINO,RUE AUGUSTE BRIZEUX 17,ARZANO,RUE AUGUSTE BRIZEUX 17 / 29300 ARZANO / FR,"40,9135","14,26651"
29395934,LE METROPOLE,AV DU 22 AOUT 1944 32,BEZIERS,AV DU 22 AOUT 1944 32 / 34500 BEZIERS / FR,"43,34746","3,23084"
29396132,LE TAQUIN,RUE DES AMIDONNIERS 23,TOULOUSE,RUE DES AMIDONNIERS 23 / 31000 TOULOUSE / FR,"43,59605","1,43214"
29396188,LES BEBES MAJEURS,PLACE DES CHARTRONS 10,BORDEAUX,PLACE DES CHARTRONS 10 / 33000 BORDEAUX / FR,"44,8493","-0,57061"
29396150,LA ROTONDE,PL ALSACE LORRAINE 6,ANNONAY,PL ALSACE LORRAINE 6 / 07100 ANNONAY / FR,"45,24629","4,65099"
29395956,LE PETIT PLOUM,RUE DE TOURNAI 56,BAISIEUX,RUE DE TOURNAI 56 / 59780 BAISIEUX / FR,"50,61094","3,24133"
29396177,LE PETIT GURSON,LE BOURG LE BOURG,SAINT MARTIN DE GURSON,LE BOURG LE BOURG / 24610 SAINT MARTIN DE GURSON / FR,"44,96176","0,11634"
29396187,BAR DE LA FONTAINE,RUE BALDEYROU 6,AURILLAC,RUE BALDEYROU 6 / 15000 AURILLAC / FR,"44,92448","2,44159"
29395960,CHEZ LA PETITE LYDIE,RUE JULES BOISSEAU 23,PORT DE PILE,RUE JULES BOISSEAU 23 / 86220 PORT DE PILE / FR,"48,60533","-0,52544"
29396166,LE CHEVAL ROUGE,PL DU 8 MAI,CHATILLON SUR SEINE,PL DU 8 MAI / 21400 CHATILLON SUR SEINE / FR,"47,85845","4,59208"
29396197,LE COUDE A COUDE,BD ROCHEBONNE 79,SAINT MALO,BD ROCHEBONNE 79 / 35400 SAINT MALO / FR,"48,6482","-2,0263"
29395957,COMMANDERIE DES ANTONINS,QUAI ST ANTOINE 30,LYON,QUAI ST ANTOINE 30 / 69002 LYON / FR,"45,75498","4,83638"
29396168,AUBERGE DU CENTRE,PL MARECHAL LECLERC 11,NEUILLY EN THELLE,PL MARECHAL LECLERC 11 / 60530 NEUILLY EN THELLE / FR,"49,22449","2,28522"
29396202,LE PIAZZA CAFE,PL DU GENERAL DE GAULLE 8,MARSEILLE,PL DU GENERAL DE GAULLE 8 / 13001 MARSEILLE / FR,"43,29222","5,42017"
29395991,PIZZERIA CAPRI,FG MADELEINE 103B,ORLEANS,FG MADELEINE 103B / 45000 ORLEANS / FR,"-28,28008","-49,37246"
29396181,LE RETRO,PL HENRI ROMEUF 3,ORCET,PL HENRI ROMEUF 3 / 63670 ORCET / FR,"45,7034","3,1691"
29396229,CHEZ RAYMOND,RUE FRANCOIS MIRON 19,PARIS,RUE FRANCOIS MIRON 19 / 75004 PARIS / FR,"33,66094","-95,55551"
29396253,RESTAURANT L ANDALUZ,R.P. DES ARENES 23B,ARLES,R.P. DES ARENES 23B / 13200 ARLES / FR,"43,67527","4,62773"
29396021,LE SAINT-FIACRE,RUE DE METZ 58,NANCY,RUE DE METZ 58 / 54000 NANCY / FR,"48,70191","6,17146"
29396175,LES TERRASSES,RUE PAUL BERT 35,EQUEURDREVILLE,RUE PAUL BERT 35 / 50120 EQUEURDREVILLE / FR,,
29396219,LES CHENES VERTS,CHADIN,ST SAVINIEN,CHADIN / 17350 ST SAVINIEN / FR,"45,88661","-0,67722"
29396232,LE TEPEE,AV DE TROUVILLE 8,CAEN,AV DE TROUVILLE 8 / 14000 CAEN / FR,"49,18498","-0,36989"
29396170,LE PETIT CHAPELLOIS,RUE D'ALENCON 22,LA CHAPELLE D'ANDAINE,RUE D&#39;ALENCON 22 / 61140 LA CHAPELLE D&#39;ANDAINE / FR,"48,53227","-0,47777"
29396240,LE ST GEORGES,RUE DE LA POTERIE 14,VENDOME,RUE DE LA POTERIE 14 / 41100 VENDOME / FR,"47,80146","1,06107"
29396070,LE CORDOUAN,LA GRANDE COTE,ST PALAIS,LA GRANDE COTE / 17420 ST PALAIS / FR,"-15,94453","-5,72467"
29396242,PIZZERIA LE PARRAIN,RUE JEAN JAURES 2B,GRAVELINES,RUE JEAN JAURES 2B / 59820 GRAVELINES / FR,"50,99246","2,13854"
29396190,LE LAUDA'S 1,BD ALBERT 1ER PROMENADE DE LA PLAGE,LE HAVRE,BD ALBERT 1ER PROMENADE DE LA PLAGE / 76600 LE HAVRE / FR,"49,49675","0,1399"
29396268,LE MOLIERE,COUR DU DR LONG 63,LYON,COUR DU DR LONG 63 / 69003 LYON / FR,"45,75498","4,83638"
29395989,L'ADRESSE ...... RESTAURANT,RUE BARONIE 4,TOULOUSE,RUE BARONIE 4 / 31000 TOULOUSE / FR,"43,59605","1,43214"
29396047,SNACK DU PORT D'ENVEAUX,LE PORT,ST VINCENT DE COSSE,LE PORT / 24220 ST VINCENT DE COSSE / FR,"19,27906","-72,55379"
29396276,BEST WESTERN MASQHOTEL,RUE DE L OUVRAGE A CORNES 17,LA ROCHELLE,RUE DE L OUVRAGE A CORNES 17 / 17000 LA ROCHELLE / FR,"46,16203","-1,17336"
29396213,LES CYGNES,PORT SECHEX,MARGENCEL,PORT SECHEX / 74200 MARGENCEL / FR,"46,33833","6,43273"
29396103,AU REGAL DU PALAIS,RUE GENERAL LECLERC 16,LA ROCHE GUYON,RUE GENERAL LECLERC 16 / 95780 LA ROCHE GUYON / FR,"49,08139","1,63027"
29396273,BAR DES HALLES,RUE GRANDE 68,COUHE,RUE GRANDE 68 / 86700 COUHE / FR,"46,30017","0,18382"
29396077,LE CAVEAU DE BUE,LE BOURG,BUE,LE BOURG / 18300 BUE / FR,"47,30946","2,79394"
29396237,LE CAFE 50,. PL DES MARRONNIERS .,ST GAUDENS,. PL DES MARRONNIERS . / 31800 ST GAUDENS / FR,"43,10921","0,72341"
29396105,CROUSTI FRITE,PTE ROND POINTDU MIN,ENNETIERES EN WEPPES,PTE ROND POINTDU MIN / 59320 ENNETIERES EN WEPPES / FR,"50,63467","2,94168"
29396284,CAMPING LA PERGOLA,CAMP LA PERGOLA,SAINTE MARIE DE LA MER,CAMP LA PERGOLA / 66470 SAINTE MARIE DE LA MER / FR,,
29396149,LE COL VERT,PL MARCEL SECOND .,BIBOST,PL MARCEL SECOND . / 69690 BIBOST / FR,"45,79758","4,54622"
29396251,LE VIRON,RUE DES ECOLES 40,LES SALIN DE GIRAUD,RUE DES ECOLES 40 / 13129 LES SALIN DE GIRAUD / FR,"43,67527","4,62773"
29396288,CENTRE MARINE PEPINIERE,RUE LABORDE 15,PARIS,RUE LABORDE 15 / 75008 PARIS / FR,"48,87569","2,32137"
29396252,RESTAURANT L ALEXANDRINE,AV VALLEE DES BAUX 87,MAUSSANE LES ALPILLES,AV VALLEE DES BAUX 87 / 13520 MAUSSANE LES ALPILLES / FR,"43,72096","4,80509"
29396128,LA GUINGUETTE DU LAC,QUAR DU LAC,BESSE/ISSOLE,QUAR DU LAC / 83890 BESSE/ISSOLE / FR,,
29396254,AUBERGE DU CHATEAU,.,LE BOURGUET,. / 83840 LE BOURGUET / FR,"43,78405","6,51848"
29396298,LA PAILLOTTE,RTE NATIONALE 30,DOIGNIES,RTE NATIONALE 30 / 62147 DOIGNIES / FR,"50,13216","3,01377"
29396155,CONTA CLUB,LES DAGUENETIERES 1,LA CHAPELLE D'ALIGNE,LES DAGUENETIERES 1 / 72410 LA CHAPELLE D&#39;ALIGNE / FR,"47,73588","-0,23902"
29396174,AU METRO,RUE PAUL VAILLANT COUTURIER 70,MALAKOFF,RUE PAUL VAILLANT COUTURIER 70 / 92240 MALAKOFF / FR,"48,81419","2,29553"
29396172,L'ENTRE-POT,BD DE LA TOUR D'AUVERGNE 43,RENNES,BD DE LA TOUR D&#39;AUVERGNE 43 / 35000 RENNES / FR,"48,10426","-1,6842"
29396315,LA MAISON DE JEANNE,PL JOSE D ARBAUD 4,LES STE MARIE DE LA MER,PL JOSE D ARBAUD 4 / 13460 LES STE MARIE DE LA MER / FR,"47,23628","4,23412"
29396277,LE 443,RN 20 443,SARAN,RN 20 443 / 45770 SARAN / FR,"49,80245","72,83186"
29396258,LE RHINOCEROS,RTE NATIONALE 100,SAINT LAURENT NOUAN,RTE NATIONALE 100 / 41220 SAINT LAURENT NOUAN / FR,"47,71838","1,61248"
29396189,RED HOUSE,QUAI VAUBAN 10,BESANCON,QUAI VAUBAN 10 / 25000 BESANCON / FR,"47,23935","6,02061"
29396320,LE ST JULIEN,.,ST JULIEN DU SAULT,. / 89330 ST JULIEN DU SAULT / FR,"52,72552","-105,87299"
29396275,BUDOC BAR,RUE BELLE ISLE 18,VILLEFRANCHE DE ROUERGUE,RUE BELLE ISLE 18 / 12200 VILLEFRANCHE DE ROUERGUE / FR,"44,34985","2,0309"
29396200,MESS,ZONE ACTIVITE,ARLES,ZONE ACTIVITE / 13200 ARLES / FR,"43,67527","4,62773"
29396293,FASTHOTEL,RUE LAENNEC,COIGNIERES,RUE LAENNEC / 78310 COIGNIERES / FR,"48,74818","1,91848"
29396331,LE NAVIGATEUR,RUE DE TOURETTE 24,ILE D'YEU,RUE DE TOURETTE 24 / 85350 ILE D&#39;YEU / FR,"56,54312","22,99356"
29396215,A L'AUBERGE'IN,QUINFIEUX,ST PIERRE DE CURTILLE,QUINFIEUX / 73310 ST PIERRE DE CURTILLE / FR,"49,44379","-96,98643"
