ABI_SFA_SAPID__c,Name,ABI_DTT_AddressFirstLine__c,ABI_SFA_City__c,ABI_SFA_Address__c,ShippingLatitude,ShippingLongitude
40073064,ELSA,AV. PRINCESSE GRACE 30,MONACO,AV. PRINCESSE GRACE 30 / 98000 MONACO / FR,"43,74666882","7,43882"
40073065,BRASSERIE PIZZERIA LE LION,PLACE DE L ETALE,CRAN-GEVRIER,PLACE DE L ETALE / 74960 CRAN-GEVRIER / FR,,
NewFor SAP,CAF REPUBLICA BAR,,MAISONS-ALFORT,/ 94700 MAISONS-ALFORT / FR,,
40073066,DA FABIO TRAITEUR,RUE LA BOETIE 6,PARIS,RUE LA BOETIE 6 / 75008 PARIS / FR,"48,87445","2,31844"
40073067,LE CONTINENTAL HTEL,AVENUE DES SOURCES 110,FORGES-LES-EAUX,AVENUE DES SOURCES 110 / 76440 FORGES-LES-EAUX / FR,"49,62871","1,53728"
40073068,SNACK TIME,RUE DES AUGUSTINS,AMIENS,RUE DES AUGUSTINS / 80000 AMIENS / FR,"49,9004","2,28975"
40073069,LA BELLE HISTOIRE,RUE MIRABEAU 40,ROUBAIX,RUE MIRABEAU 40 / 59100 ROUBAIX / FR,"50,69136","3,17346"
40073070,US YFFINIAC BASKET,RUE JOSEPH TURMEL,YFFINIAC,RUE JOSEPH TURMEL / 22120 YFFINIAC / FR,"48,46796","-2,68173"
40073071,CAMPING L'ESPRANCE,RUE DE LA GAMBURIE 36,DENNEVILLE,RUE DE LA GAMBURIE 36 / 50580 DENNEVILLE / FR,"49,68648","-1,28312"
40073072,LA GAULE ORTHZIENNE,ARENES DU PESQUE,ORTHEZ,ARENES DU PESQUE / 64300 ORTHEZ / FR,"43,48834","-0,77259"
40073073,ELIOR ENTREPRISES,CHEMIN DE LA VERNIQUE 11,CULLY,CHEMIN DE LA VERNIQUE 11 / 69130 CULLY / FR,"49,25006","-0,59508"
40073074,RESTAURANT LA CIBOULETTE,AVENUE DE LA LIBERTE 83,POUILLON,AVENUE DE LA LIBERTE 83 / 40350 POUILLON / FR,"43,60669","-1,00067"
40073075,SHOREI RYU KARATE DO CACHAN,AVENUE DE L EUROPE 25,CACHAN,AVENUE DE L EUROPE 25 / 94230 CACHAN / FR,"48,79482","2,33505"
NewFor SAP,AGRIPPINE,,BOULOGNE-BILLANCOURT,/ 92100 BOULOGNE-BILLANCOURT / FR,"48,83383","2,24323"
NewFor SAP,LES CHARMES DE SANE,,LYON,/ 69009 LYON / FR,,
40073076,UIC-P ESPACES CONGRS,RUE JEAN REY 16,PARIS,RUE JEAN REY 16 / 75015 PARIS / FR,"33,66094","-95,55551"
40073077,LE CARREFOUR,RUE MONSIEUR LE PRINCE 2,PARIS,RUE MONSIEUR LE PRINCE 2 / 75006 PARIS / FR,"33,66094","-95,55551"
40073078,BLISS YOGA,RUE MAZARD 7,LYON,RUE MAZARD 7 / 69002 LYON / FR,"45,75498","4,83638"
40073079,MANCINI LIVIO,RUE DE LANNOY 664,ROUBAIX,RUE DE LANNOY 664 / 59100 ROUBAIX / FR,"50,69136","3,17346"
40073080,FRANCE BUDO-CLUB,RUE DAVIEL 33,PARIS,RUE DAVIEL 33 / 75013 PARIS / FR,"33,66094","-95,55551"
40073081,FAMILY PIZZA CONCEPT,ROUTE DE GENAS 258,BRON,ROUTE DE GENAS 258 / 69500 BRON / FR,"47,19432","-0,1182"
40073082,BNP PARIBAS - PARIS PAUL VALERY,AVENUE VICTOR HUGO 39,PARIS,AVENUE VICTOR HUGO 39 / 75016 PARIS / FR,"33,66094","-95,55551"
40073083,IMAKO,RUE DES DECHARGEURS 7,PARIS,RUE DES DECHARGEURS 7 / 75001 PARIS / FR,"33,66094","-95,55551"
40073084,OLYMPIQUE GRANDE SYNTHE FOOTBALL,RUE DENIS PAPIN 1,GRANDE-SYNTHE,RUE DENIS PAPIN 1 / 59760 GRANDE-SYNTHE / FR,"51,01677","2,29062"
40073085,HTEL LE HOMARD BLEU,BOULEVARD FELIX FAURE 10,SAINT-TROJAN-LES-BAINS,BOULEVARD FELIX FAURE 10 / 17370 SAINT-TROJAN-LES-BAINS / FR,"45,8314","-1,22691"
40073086,LE BAROQUE,ROUTE NATIONALE 7 15,GREZ-SUR-LOING,ROUTE NATIONALE 7 15 / 77880 GREZ-SUR-LOING / FR,"48,30647","2,67766"
40073087,PARIS HTEL LE MEDITERRANEEN,RUE DE CHARENTON 93,PARIS,RUE DE CHARENTON 93 / 75012 PARIS / FR,"33,66094","-95,55551"
40073088,THATRE DE PERTUIS,BOULEVARD VICTOR HUGO 66,PERTUIS,BOULEVARD VICTOR HUGO 66 / 84120 PERTUIS / FR,"43,68755","5,52015"
40073089,STADE COSEC,AVENUE HENRI PUCHOIS,LAVENTIE,AVENUE HENRI PUCHOIS / 62840 LAVENTIE / FR,"50,61239","2,78374"
40073090,BANGKOK NO,RUE DE LA MUSE 2,SAINT-DENIS-D'OLRON,RUE DE LA MUSE 2 / 17650 SAINT-DENIS-D&#39;OLRON / FR,"46,02468","-1,38626"
40073091,ANGERS SPORTING CLUB DE L'OUEST,PROM. DE LA BAUMETTE 58,ANGERS,PROM. DE LA BAUMETTE 58 / 49000 ANGERS / FR,"47,52841","-0,52975"
40073092,AQUABECOOL ST MAXIMIN,AVENUE DES 5 PONTS  CHEMIN D AIX ZA 464,SAINT-MAXIMIN-LA-SAINTE-BAUME,AVENUE DES 5 PONTS  CHEMIN D AIX ZA 464 / 83470 SAINT-MAXIMIN-LA-SAINTE-BAUME / FR,"43,45095","5,85941"
40073093,CAMP GOUROU,RUE VICTOR HUGO 163,LE HAVRE,RUE VICTOR HUGO 163 / 76600 LE HAVRE / FR,"49,49675","0,1399"
40073094,LE P'TIOU BAR,RUE DE LA REPUBLIQUE 6,ANNECY,RUE DE LA REPUBLIQUE 6 / 74000 ANNECY / FR,"45,90162","6,11811"
40073095,COUDERT JOL,PLACE ARISTIDE BRIAND 4,COURON,PLACE ARISTIDE BRIAND 4 / 44220 COURON / FR,,
40073096,GROOVY MONKEY,PASSAGE DES PANORAMAS 5,PARIS,PASSAGE DES PANORAMAS 5 / 75002 PARIS / FR,"33,66094","-95,55551"
40073097,GAREF AROSPATIAL,RUE EMILE LEVASSOR 6,PARIS,RUE EMILE LEVASSOR 6 / 75013 PARIS / FR,"33,66094","-95,55551"
40073098,SARL L'ISLANDAIS,QUAI MORAND 27,PAIMPOL,QUAI MORAND 27 / 22500 PAIMPOL / FR,"48,80091","-3,03279"
40073099,RESTAURANT LA BAUGELINE,RUE DU CHEF-LIEU,JARSY,RUE DU CHEF-LIEU / 73630 JARSY / FR,"45,65783","6,17817"
40073100,LM PIZZA,RUE DU COMMANDANT ROLLAND 57,HRIMONCOURT,RUE DU COMMANDANT ROLLAND 57 / 25310 HRIMONCOURT / FR,"47,43885","6,88162"
40073101,TORRÉFACTION DE BROCÉLIANDE,"ZI DU, RUE DENIS PAPIN 15A",PLOËRMEL,ZI DU RUE DENIS PAPIN 15A / 56800 PLOËRMEL / FR,"47,93177","-2,39873"
40073102,LE KERFOURCHETTE,RUE ALBERT DE MUN 22,PONTIVY,RUE ALBERT DE MUN 22 / 56300 PONTIVY / FR,"48,07313","-2,97048"
40073103,PIZZA BAR 12H03,PROM. GEORGES CLEMENCEAU 66,LES SABLES-D'OLONNE,PROM. GEORGES CLEMENCEAU 66 / 85100 LES SABLES-D&#39;OLONNE / FR,"46,51943","-1,76391"
40073104,LES TROIS SAPEQUES,RUE BOSQUET 30,PARIS,RUE BOSQUET 30 / 75007 PARIS / FR,"33,66094","-95,55551"
40073105,LE CLOS DES CAPUCINS,46-48 PLACE DU GÉNÉRAL DE GAULLE 6-48,MONTREUIL,46-48 PLACE DU GÉNÉRAL DE GAULLE 6-48 / 62170 MONTREUIL / FR,"48,8635","2,4486"
40073106,SCHOENDORFF MAX,RUE VICTOR HUGO 38,LYON,RUE VICTOR HUGO 38 / 69002 LYON / FR,"45,75498","4,83638"
40073107,COTE  COTE,AVENUE DU CASINO 113,PERROS-GUIREC,AVENUE DU CASINO 113 / 22700 PERROS-GUIREC / FR,"48,80966","-3,46775"
40073108,L'ESQUICHE,PLACE EMILE ET ANTOINE GAMBONI 9,BRIGNAIS,PLACE EMILE ET ANTOINE GAMBONI 9 / 69530 BRIGNAIS / FR,"45,67401","4,75463"
40073109,FAMIGLIA,HALLES CASTELLANE 21,MONTPELLIER,HALLES CASTELLANE 21 / 34000 MONTPELLIER / FR,"43,61342","3,8693"
40073110,LE PORTANEL,PASSAGE DU PORTANEL,BAGES,PASSAGE DU PORTANEL / 11100 BAGES / FR,"42,60769","2,88911"
40073111,HOTEL EDEN PARK,BIZANOS  2 RUE DE L AUBISQUE,PAU,BIZANOS  2 RUE DE L AUBISQUE / 64320 PAU / FR,"39,79163","8,80164"
40073112,DEHAENE,RUE DE LILLE 276,LAMBERSART,RUE DE LILLE 276 / 59130 LAMBERSART / FR,"50,64788","3,02268"
40073113,MAISON N,RUE DU BAT D ARGENT 11,LYON,RUE DU BAT D ARGENT 11 / 69001 LYON / FR,"45,75498","4,83638"
40073114,CASINO JOA DE ST-AUBIN,RUE PASTEUR 128,SAINT-AUBIN-SUR-MER,RUE PASTEUR 128 / 14750 SAINT-AUBIN-SUR-MER / FR,"49,88907","0,8753"
40073115,VILLA LE CASTELET,RUE DE LA FREGATE 10,BIARRITZ,RUE DE LA FREGATE 10 / 64200 BIARRITZ / FR,"43,48223","-1,56085"
40073116,BAR DE LA GARONNE,QUAI DES SALINIERES 3,BORDEAUX,QUAI DES SALINIERES 3 / 33000 BORDEAUX / FR,"44,85758","-0,57343"
40073117,CABINS MONT BLANC,30,PASSY,30 / 74480 PASSY / FR,"48,1821","2,88391"
40073118,BAEZA SANDRINE,RUE JEAN MOULIN 70,CALUIRE-ET-CUIRE,RUE JEAN MOULIN 70 / 69300 CALUIRE-ET-CUIRE / FR,"45,79764","4,85163"
40073119,L FITNESS,RUE GUILLAUME DE MACHAUT 0,LA ROCHE-SUR-YON,RUE GUILLAUME DE MACHAUT 0 / 85000 LA ROCHE-SUR-YON / FR,"46,66761","-1,40788"
40073120,CAF DE LA BASCULE,ROUTE DES ECOLES 162,CRAS,ROUTE DES ECOLES 162 / 38210 CRAS / FR,"44,55702","1,54101"
40073121,CAMPING MORBIHAN  KERVILOR  LA TRI,KERVILOR 21,LA TRINIT-SUR-MER,KERVILOR 21 / 56470 LA TRINIT-SUR-MER / FR,"34,05223","-118,24368"
40073122,MIKA SUSHI JEAN-MAC,RUE CHEVREUL 50,LYON,RUE CHEVREUL 50 / 69007 LYON / FR,"45,75498","4,83638"
40073123,LE CAF DES GNOCS,CHEMIN DE TREZETTE 135,POMMIERS,CHEMIN DE TREZETTE 135 / 69480 POMMIERS / FR,"43,94797","3,61642"
40073124,ZRIG MOHAMED,RUE MARECHAL JOFFRE 31,TRILPORT,RUE MARECHAL JOFFRE 31 / 77470 TRILPORT / FR,"48,95865","2,96657"
40073125,LE ROYAL,RUE HENRI HERMANT 20,BRUAY-LA-BUISSIRE,RUE HENRI HERMANT 20 / 62700 BRUAY-LA-BUISSIRE / FR,"50,4897","2,55227"
40073126,HTEL D'ORLANS,RUE NICOLAS LEBLANC 34,LILLE,RUE NICOLAS LEBLANC 34 / 59000 LILLE / FR,"50,62902","3,0612"
40073127,GOOD TIME,RUE DU PONT 12,LANDERNEAU,RUE DU PONT 12 / 29800 LANDERNEAU / FR,"48,45104","-4,26431"
40073128,RESTO LAPLACE,RUE LAPLACE 7,CAEN,RUE LAPLACE 7 / 14000 CAEN / FR,"49,18498","-0,36989"
40073129,BAR RASSERIE LE CAF CRME,RUE DU PORT 7,LORIENT,RUE DU PORT 7 / 56100 LORIENT / FR,"44,78118","-0,4115"
40073130,PARMENTIER RPUBLIQUE,RUE DU FAUBOURG DU TEMPLE 75,PARIS,RUE DU FAUBOURG DU TEMPLE 75 / 75010 PARIS / FR,"33,66094","-95,55551"
40073131,PERSILLE BOUCHERIE,RUE D ALSACE 38,LEVALLOIS-PERRET,RUE D ALSACE 38 / 92300 LEVALLOIS-PERRET / FR,"48,8925","2,29778"
40073132,UNIK 24H FITNESS CHAMBRY,AVENUE DES LANDIERS 1414,CHAMBRY,AVENUE DES LANDIERS 1414 / 73000 CHAMBRY / FR,"48,99868","2,89375"
40073133,GYM AUSTERLITZ,RUE D AUSTERLITZ 9,LYON,RUE D AUSTERLITZ 9 / 69004 LYON / FR,"45,75498","4,83638"
40073134,COSMA TAEKWONDO,RUE PIERRE BROSSOLETTE 17,ARCUEIL,RUE PIERRE BROSSOLETTE 17 / 94110 ARCUEIL / FR,"48,80539","2,33401"
40073135,ECLAIR LYON9,RUE DE BOURGOGNE 23,LYON,RUE DE BOURGOGNE 23 / 69009 LYON / FR,"45,75498","4,83638"
40073136,LE CHANTILLY,10B RUE DE SAINT-LEGER,CROISILLES,10B RUE DE SAINT-LEGER / 62128 CROISILLES / FR,"48,76717","0,26225"
40073137,THE KOOPLES,RUE DES FRANCS BOURGEOIS 2,PARIS,RUE DES FRANCS BOURGEOIS 2 / 75003 PARIS / FR,"33,66094","-95,55551"
NewFor SAP,EYEBROW STUDIO - NATACHA ORANGE,,,/ 75116 / FR,,
40073138,LES PIONNIERS DU CINMA,RUE GODEFROY CAVAIGNAC 36,PARIS,RUE GODEFROY CAVAIGNAC 36 / 75011 PARIS / FR,"33,66094","-95,55551"
40073139,L'OCAN,PLACE GAMBETTA 4,VANNES,PLACE GAMBETTA 4 / 56000 VANNES / FR,"48,34715","4,05833"
40073140,BAR DE LA PLACE,PLACE DE L HOTEL DE VILLE 5,GUER,PLACE DE L HOTEL DE VILLE 5 / 56380 GUER / FR,"47,9079","-2,12907"
40073141,CARREAU DE NEUILLY,AVENUE CHARLES DE GAULLE 108,NEUILLY-SUR-SEINE,AVENUE CHARLES DE GAULLE 108 / 92200 NEUILLY-SUR-SEINE / FR,"48,88264","2,26856"
40073142,ENCRE DE TH,MONTEE DE VERDUN 3,TASSIN-LA-DEMI-LUNE,MONTEE DE VERDUN 3 / 69160 TASSIN-LA-DEMI-LUNE / FR,"45,76301","4,7548"
40073143,BRASSERIE DES 2 L,BOULEVARD DE RUSSIE 1,AIX-LES-BAINS,BOULEVARD DE RUSSIE 1 / 73100 AIX-LES-BAINS / FR,"45,6895","5,91565"
40073144,HTEL ALLTY,BIS BOULEVARD DE BONNE NOUVELLE 4,PARIS,BIS BOULEVARD DE BONNE NOUVELLE 4 / 75010 PARIS / FR,"33,66094","-95,55551"
40073145,SALLE SAINT-LAURENT,RUE SAINT-LAURENT 46,BAYEUX,RUE SAINT-LAURENT 46 / 14400 BAYEUX / FR,"-7,13192","-34,92211"
40073146,LE SEDUCTION,RUE GABRIEL PERI 44,IVRY-SUR-SEINE,RUE GABRIEL PERI 44 / 94200 IVRY-SUR-SEINE / FR,"48,81228","2,38771"
40073147,MAILING,RUE DU 14 JUILLET 59,PAU,RUE DU 14 JUILLET 59 / 64000 PAU / FR,"39,79163","8,80164"
40073148,LE MIL'PAT,RUE DE LA PAROISSE 7,BANDOL,RUE DE LA PAROISSE 7 / 83150 BANDOL / FR,"43,18203","5,71088"
40073149,BAR HTEL PRESSE DE LA FORT,AVENUE DE LA FORET 175,SAINT-HILAIRE-DE-RIEZ,AVENUE DE LA FORET 175 / 85270 SAINT-HILAIRE-DE-RIEZ / FR,"46,74379","-1,96393"
40073150,LE RELAIS DU BOIS,RUE GUY DE MAUPASSANT 1,PARIS,RUE GUY DE MAUPASSANT 1 / 75116 PARIS / FR,"33,66094","-95,55551"
40073151,PIZZERIA AUX TOILES,AVENUE DU PORT 25,SAINT-CYR-SUR-MER,AVENUE DU PORT 25 / 83270 SAINT-CYR-SUR-MER / FR,"43,18203","5,71088"
40073152,LE PTIT ENCAS,RUE DU PUITS NEUF 30,AIX-EN-PROVENCE,RUE DU PUITS NEUF 30 / 13100 AIX-EN-PROVENCE / FR,"43,5361","5,39862"
40073153,KONG'S FOOD,AVENUE GEORGES CLEMENCEAU 38,MONTPELLIER,AVENUE GEORGES CLEMENCEAU 38 / 34000 MONTPELLIER / FR,"43,61342","3,8693"
40073154,LE MURANO,AVENUE DU PRADO 229,MARSEILLE,AVENUE DU PRADO 229 / 13008 MARSEILLE / FR,"43,29222","5,42017"
40073155,LE VOILIER,AVENUE DU LAZARET,LA ROCHELLE,AVENUE DU LAZARET / 17000 LA ROCHELLE / FR,"46,16203","-1,17336"
40073156,BAR LE VAUBAN,BOULEVARD VAUBAN 12,VALENCE,BOULEVARD VAUBAN 12 / 26000 VALENCE / FR,"43,82396","1,78245"
40073157,LE PTI BAR,PLACE DU MUSEE,NERNIER,PLACE DU MUSEE / 74140 NERNIER / FR,"46,3648","6,3074"
40073158,GGVLS,TERRE PLEIN DU PHARE,GRAVELINES,TERRE PLEIN DU PHARE / 59820 GRAVELINES / FR,"50,98694","2,12589"
40073159,VILLA BELLE VUE,CHEMIN PRIVE DES CHENES VERTS 1,SAINT-PAUL-ET-VALMALLE,CHEMIN PRIVE DES CHENES VERTS 1 / 34570 SAINT-PAUL-ET-VALMALLE / FR,"43,62616","3,6751"
40073160,FOOD TRUCK ESCALE  PHU QUOC,ALLEE DES PAPILLONS 10,LE TEICH,ALLEE DES PAPILLONS 10 / 33470 LE TEICH / FR,"44,57839","-1,0241"
40073161,MODERN'HOTEL,RUE DE LILLE 92,VALENCIENNES,RUE DE LILLE 92 / 59300 VALENCIENNES / FR,"50,35776","3,52318"
40073162,HTEL CHABROL OPRA,RUE DE CHABROL 46,PARIS,RUE DE CHABROL 46 / 75010 PARIS / FR,"33,66094","-95,55551"
40073163,WEDNESDAY MORNING MARKET,AVENUE DE LA RESISTANCE 6,SAINT-RMY-DE-PROVENCE,AVENUE DE LA RESISTANCE 6 / 13210 SAINT-RMY-DE-PROVENCE / FR,"43,78328","4,85331"
40073164,LE PASTORAL (RESTAURANT DE L'ALYSSO,BOULEVARD DES PYRENEES 24,OLORON-SAINTE-MARIE,BOULEVARD DES PYRENEES 24 / 64400 OLORON-SAINTE-MARIE / FR,"43,15618","-0,5875"
40073165,LES CHALETS DE FLORENCE,RUE DU CHEVAL-BLANC 835,MODANE,RUE DU CHEVAL-BLANC 835 / 73500 MODANE / FR,"45,20169","6,67283"
40073166,SQUARE CAFE,CHEMIN DU PETIT JARDIN,CABRIS,CHEMIN DU PETIT JARDIN / 13480 CABRIS / FR,"43,6601","6,8784"
40073167,CAF LE GAMBRINUS,PLACE ROBERT LEROY 2,CAMBRAI,PLACE ROBERT LEROY 2 / 59400 CAMBRAI / FR,"50,17535","3,23437"
40073168,THE ORIGINALS CITY  HTEL CLRIA  LOR,BOULEVARD FRANCHET D ESPEREY 27,LORIENT,BOULEVARD FRANCHET D ESPEREY 27 / 56100 LORIENT / FR,"44,78118","-0,4115"
40073169,LA SCALA,RUE PAUL-LOUIS COURIER 5,PARIS,RUE PAUL-LOUIS COURIER 5 / 75007 PARIS / FR,"33,66094","-95,55551"
40073170,STAT,AVENUE GABRIEL VOISIN 932,SALON-DE-PROVENCE,AVENUE GABRIEL VOISIN 932 / 13300 SALON-DE-PROVENCE / FR,"43,64633","5,06785"
40073171,LA SOURCE,RUE ALEXANDRE DUMAS 2,SAINT-NAZAIRE,RUE ALEXANDRE DUMAS 2 / 44600 SAINT-NAZAIRE / FR,"47,28005","-2,25054"
40073172,SUSHI EDO,RUE JEAN GIRAUDOUX 7,PARIS,RUE JEAN GIRAUDOUX 7 / 75116 PARIS / FR,"33,66094","-95,55551"
40073173,BAR TABAC PASCAL,BOULEVARD PASCAL 48,DIJON,BOULEVARD PASCAL 48 / 21000 DIJON / FR,"44,55538","6,362"
40073174,MANOIR DU GUILYBOEUF,LE GUILY BOEUF,PLOUHA,LE GUILY BOEUF / 22580 PLOUHA / FR,"48,68206","-2,93149"
40073175,LE MLODY,RUE SAINT-PIERRE 18,MONTPELLIER,RUE SAINT-PIERRE 18 / 34000 MONTPELLIER / FR,"43,61342","3,8693"
40073176,LE LIMOUSIN,RUE DE SATORY 1,VERSAILLES,RUE DE SATORY 1 / 78000 VERSAILLES / FR,"38,43141","-92,84103"
40073177,GEO'S BAR,RUE DE LA TAPISSERIE 45,BEAUVAIS,RUE DE LA TAPISSERIE 45 / 60000 BEAUVAIS / FR,"48,50687","2,44834"
40073178,FAUCHER MARC,BIS RUE GEORGES GUYNEMER 139,POITIERS,BIS RUE GEORGES GUYNEMER 139 / 86000 POITIERS / FR,"46,58372","0,35966"
40073179,RESTAURANT INTER-ENTREPRISES CHANTI,AVENUE DU GRANIER 10,MEYLAN,AVENUE DU GRANIER 10 / 38240 MEYLAN / FR,"45,21221","5,7843"
40073180,CHEZ LOLO,RUE BOBBY SANDS 18,SAINT-HERBLAIN,RUE BOBBY SANDS 18 / 44800 SAINT-HERBLAIN / FR,"47,22489","-1,63414"
40073181,LA PANIRE - LA RAVOIRE,RUE RENE CASSIN 55,LA RAVOIRE,RUE RENE CASSIN 55 / 73490 LA RAVOIRE / FR,"45,55618","5,96001"
40073182,RESTAURANT LA RANCE,RUE SAINT-GUILLAUME 7,PLEURTUIT,RUE SAINT-GUILLAUME 7 / 35730 PLEURTUIT / FR,"48,58322","-2,05862"
40073183,CAF DE LA GARE,RUE JEAN JACQUES ROUSSEAU 38,HRIN,RUE JEAN JACQUES ROUSSEAU 38 / 59195 HRIN / FR,"51,53108","26,34578"
40073184,LA MARENDA,AVENUE DE LA REPUBLIQUE,BANYULS-SUR-MER,AVENUE DE LA REPUBLIQUE / 66650 BANYULS-SUR-MER / FR,"42,48196","3,12738"
40073185,LA COTE A L'OS,RUE DU PORT 582,CAVALAIRE-SUR-MER,RUE DU PORT 582 / 83240 CAVALAIRE-SUR-MER / FR,"43,17329","6,53128"
40073186,MON TACOS,RUE DES ALLOBROGES 40,LA MOTTE-SERVOLEX,RUE DES ALLOBROGES 40 / 73290 LA MOTTE-SERVOLEX / FR,"45,60098","5,85455"
40073187,LE 5 PI R,PLACE ROUTE NATIONALE JEAN JAURES 5,SAINT-GAUDENS,PLACE ROUTE NATIONALE JEAN JAURES 5 / 31800 SAINT-GAUDENS / FR,"43,10921","0,72341"
40073188,LORANGE BLEUE,RUE AUGUSTE SIMONDON 1,BRIGNAIS,RUE AUGUSTE SIMONDON 1 / 69530 BRIGNAIS / FR,"45,67401","4,75463"
40073189,AMO'HOTEL,BIS RUE DES LAURIERS 5,LES SORINIRES,BIS RUE DES LAURIERS 5 / 44840 LES SORINIRES / FR,"47,14167","-1,51994"
40073190,LE GAMBARA,PLACE DE LA LIBERATION 6,SAINT-PAUL-TROIS-CHTEAUX,PLACE DE LA LIBERATION 6 / 26130 SAINT-PAUL-TROIS-CHTEAUX / FR,"44,34845","4,75765"
40073191,O'TACOS MAUBEUGE,AVENUE JEAN MABUSE 7,MAUBEUGE,AVENUE JEAN MABUSE 7 / 59600 MAUBEUGE / FR,"50,27873","3,9729"
40073192,LE TEMPS D'UN SUSHI,RUE JEAN LIGONNET 53,GIVORS,RUE JEAN LIGONNET 53 / 69700 GIVORS / FR,"45,58141","4,75799"
40073193,CAF CAUS,FBG SAINTE-ANNE 5,GURANDE,FBG SAINTE-ANNE 5 / 44350 GURANDE / FR,"37,28691","50,16274"
40073194,SARL LASSALLE,AVENUE DU LAURAGAIS 16,LABASTIDE-BEAUVOIR,AVENUE DU LAURAGAIS 16 / 31450 LABASTIDE-BEAUVOIR / FR,"43,48327","1,66366"
40073195,GTE LES VIGNOLES,LIEU DIT LES VIGNOLES,PROUPIARY,LIEU DIT LES VIGNOLES / 31360 PROUPIARY / FR,"43,15833","0,86806"
40073196,MAISON SARRON,RUE DU BUF 21,PLOTTES,RUE DU BUF 21 / 71700 PLOTTES / FR,"46,53121","4,87235"
40073197,AU SAUT DU POSTILLON,RUE DE MILLY LA FORET D948,SOISY-SUR-ECOLE,RUE DE MILLY LA FORET D948 / 91840 SOISY-SUR-ECOLE / FR,"48,47482","2,49646"
40073198,PIZZERIA CHEZ TONI,RUE CYPRIEN QUINET 44,CARVIN,RUE CYPRIEN QUINET 44 / 62220 CARVIN / FR,"50,4894","2,94877"
40073199,PIZZA DI NAPOLI,RUE JEAN MARC BERNARD 33,LYON,RUE JEAN MARC BERNARD 33 / 69003 LYON / FR,"45,75498","4,83638"
40073200,CHTEAU DE MACQUE,RUE BERNARD HAMELIN 31,BETZ,RUE BERNARD HAMELIN 31 / 60620 BETZ / FR,"49,15598","2,94347"
40073201,BOULODROME DE LA VILLE DE CAMBRAI,RUE GAUTHIER 105,CAMBRAI,RUE GAUTHIER 105 / 59400 CAMBRAI / FR,"50,17535","3,23437"
40073202,DOGGS PARIS,RUE DU TEMPLE 4,PARIS,RUE DU TEMPLE 4 / 75004 PARIS / FR,"33,66094","-95,55551"
40073203,GHISLAINE ARABIAN BISTROT,RUE LALANDE 24,PARIS,RUE LALANDE 24 / 75014 PARIS / FR,"33,66094","-95,55551"
40073204,MNRJ,AVENUE FOCH 94,SAINT-MAUR-DES-FOSSS,AVENUE FOCH 94 / 94100 SAINT-MAUR-DES-FOSSS / FR,"48,79799","2,5029"
40073205,SOUS LE MRIER,AVENUE DU VALLESPIR 32,AMLIE-LES-BAINS-PALALDA,AVENUE DU VALLESPIR 32 / 66110 AMLIE-LES-BAINS-PALALDA / FR,"42,44394","2,68319"
40073206,LA TAVERNE KALINKA,BOULEVARD GAMBETTA 35,NMES,BOULEVARD GAMBETTA 35 / 30000 NMES / FR,"43,84463","4,34755"
40073207,MASSIGNAC ALAIN,ROUTE DE LA MAZURIE 8,SAINT-CHRISTOPHE,ROUTE DE LA MAZURIE 8 / 17220 SAINT-CHRISTOPHE / FR,"45,76487","7,35498"
40073208,LA BODEGA,PLACE DU GENERAL DE GAULLE 6,VANNES,PLACE DU GENERAL DE GAULLE 6 / 56000 VANNES / FR,"48,34715","4,05833"
40073209,LE CELTIQUE,RUE DU CHATEAU 2,PRCY-SUR-OISE,RUE DU CHATEAU 2 / 60460 PRCY-SUR-OISE / FR,"49,20357","2,3619"
40073210,COSMOKEBAB,RUE SAINT-LAURENT 31,NOGENT-LE-ROTROU,RUE SAINT-LAURENT 31 / 28400 NOGENT-LE-ROTROU / FR,"48,31733","0,80414"
40073211,O'DOUX PALAIS,RUE DU GENERAL DE GAULLE 61,MELUN,RUE DU GENERAL DE GAULLE 61 / 77000 MELUN / FR,"48,54428","2,65798"
40073212,LE FIL DU DAN NICOLAS JEAN MICHEL,RUE DU LONDEL 4,PRIERS-SUR-LE-DAN,RUE DU LONDEL 4 / 14112 PRIERS-SUR-LE-DAN / FR,"49,2572","-0,33717"
40073213,CAVE A VIN,RUE SAINTE-CATHERINE 2,BORDEAUX,RUE SAINTE-CATHERINE 2 / 33000 BORDEAUX / FR,"44,85758","-0,57343"
40073214,SNACK GLACIER DE LA PLAGE,AVENUE DE LA POINTE DU CAP COZ 105,FOUESNANT,AVENUE DE LA POINTE DU CAP COZ 105 / 29940 FOUESNANT / FR,"47,87556","-4,01801"
40073215,L'AVENIR,PLACE DE LA LIBERTE 6,CONFLANS-SAINTE-HONORINE,PLACE DE LA LIBERTE 6 / 78700 CONFLANS-SAINTE-HONORINE / FR,"48,99257","2,09245"
40073216,LE BIKINI PLAGE,AVENUE DE LA SABLIERE 39,HYRES,AVENUE DE LA SABLIERE 39 / 83400 HYRES / FR,"44,24784","3,38681"
40073217,SNACK LA DUNE,3BIS BD CHATEAU MOUSTIER,CHTEAUNEUF-LES-MARTIGUES,3BIS BD CHATEAU MOUSTIER / 13220 CHTEAUNEUF-LES-MARTIGUES / FR,"43,38612","5,1477"
40073218,BAR LE REFUGE,AVENUE LOUIS COPPEL 476,THYEZ,AVENUE LOUIS COPPEL 476 / 74300 THYEZ / FR,"46,08409","6,5418"
